project	tissue	method	log2_auprc_over_prior	auROC	log2_p20r	sample_num	median_spearman	counts_sample_sums_variance
SRP012682	esophagus	CTF_WTO	0.14285046371354107	0.5471529333613034	0.307579887799966	788	0.7675823718289441	33145227246645.367
SRP012682	fallopian_tube	CTF_WTO	0.35139804854111595	0.5728809737806841	0.48386585354671774	7	0.8610602932806956	23996813030299.906
SRP012682	heart	CTF_WTO	0.2910192223476121	0.5675808128025892	0.4983529740879409	489	0.8295588197843352	39369470293725.52
SRP012682	kidney	CTF_WTO	0.40252305440811287	0.5869856897461432	0.6488907264657189	36	0.7985829147013058	22272752539960.25
SRP012682	liver	CTF_WTO	0.4035062487526901	0.580951317600011	0.648553527951874	136	0.8611651199044741	43479116110667.48
SRP012682	lung	CTF_WTO	0.19759787708065088	0.5458985095833668	0.39497232310954455	374	0.8357935494798248	43149889822933.25
SRP012682	muscle	CTF_WTO	0.34564669159357436	0.5644459494119474	0.6333232238093943	475	0.8758770579357273	41509031431766.15
SRP012682	nerve	CTF_WTO	0.2426526490273624	0.5539330504325335	0.4543299909846364	335	0.8983040598566469	30490143371729.26
SRP012682	ovary	CTF_WTO	0.3217563078186384	0.5726678802866445	0.5418894640312236	108	0.8929019389320334	16778882363032.21
SRP012682	pancreas	CTF_WTO	0.29842115915035083	0.5552835294997749	0.54578184404732355	197	0.9071555030828208	25331676437836.96
SRP012682	pituitary	CTF_WTO	0.36871116779389085	0.5740906001642543	0.6210765458731996	124	0.8847276308833996	17520465346450.992
SRP012682	prostate	CTF_WTO	0.40628330399603235	0.5691490464996605	0.7005870243920014	119	0.8348637170990683	19232108739791.59
SRP012682	salivary_gland	CTF_WTO	0.45344646260216676	0.56866455103318	0.7102231696815683	70	0.840206092880244	14433063078048.781
SRP012682	skin	CTF_WTO	0.1962949540576671	0.5544035901184543	0.3271297346791204	972	0.8240569875401347	27032090903840.29
SRP012682	small_intestine	CTF_WTO	0.11808692906104618	0.5414694902201518	0.2736016681261022	104	0.776948424667578	14013718866596.008
SRP012682	spleen	CTF_WTO	0.31136259861804455	0.5549511753119987	0.5338795694288415	118	0.9159208419930962	14346446068866.951
SRP012682	stomach	CTF_WTO	0.17191185363611075	0.5514398063492081	0.3624813137243431	203	0.8198299137803764	17003626657448.738
SRP012682	testis	CTF_WTO	0.20575464043990718	0.5545354531882367	0.37199596750141867	203	0.8975121198521843	28511044450967.555
SRP012682	thyroid	CTF_WTO	0.21379312058092137	0.547851411397005	0.4125281625107975	361	0.8803299354597345	34659609336165.54
SRP012682	uterus	CTF_WTO	0.265728676026429	0.5536354218129418	0.47971662408846916	90	0.8770981722633059	15946606709973.91
SRP012682	vagina	CTF_WTO	0.2382401253384938	0.5525674307800728	0.43830211002143843	97	0.8169675261454857	18566935313697.44
SRP012682	adipose_tissue	CUF_WTO	0.31371289728979757	0.5610857334631874	0.5710392869814312	620	0.8506274146438043	30066501410326.83
SRP012682	adrenal_gland	CUF_WTO	0.2549899212203896	0.550010741485039	0.479124336656448	159	0.9045109224029559	23481551609864.31
SRP012682	bladder	CUF_WTO	0.1980047531792621	0.5483275297719956	0.37989945281592463	11	0.8774278302670073	7730794256511.091
SRP012682	blood	CUF_WTO	0.39778379490907884	0.5819410521066857	0.5681131143453343	595	0.8210499606496351	47563257529617
SRP012682	blood_vessel	CUF_WTO	0.29135554056120005	0.5494894567427764	0.5545996260445261	750	0.8634456651812191	38754164151495.93
SRP012682	bone_marrow	CUF_WTO	0.21159734120329657	0.5599822485019104	0.3491276458126896	102	0.9928019473064187	42049900457199.79
SRP012682	brain	CUF_WTO	0.2702488259048851	0.5597716022739405	0.43989605514613805	1409	0.7523762664025219	46066048954458.94
SRP012682	breast	CUF_WTO	0.40292828327842956	0.5759139258539108	0.6733199841134422	218	0.8302414835111974	18879247457177.68
SRP012682	cervix_uteri	CUF_WTO	0.09948553265316452	0.5407376417433625	0.18455482023785144	11	0.8542408684699819	5000055391623.473
SRP012682	colon	CUF_WTO	0.09463410456538832	0.5400119585701759	0.2102566742352377	376	0.8005994571042859	19519544599157.188
SRP012682	esophagus	CUF_WTO	0.10795734152374188	0.5416814465979769	0.2355850893496859	788	0.7675823718289441	33145227246645.367
SRP012682	fallopian_tube	CUF_WTO	0.33874137053597814	0.5703573387095275	0.47220603880502476	7	0.8610602932806956	23996813030299.906
