project	tissue	method	log2_auprc_over_prior	auROC	log2_p20r	sample_num	median_spearman	counts_sample_sums_variance
SRP012682	muscle	CTF_CLR	1.4814032016774967	0.7176181171907494	3.246310414169237	475	0.8758770579357273	41509031431766.15
SRP012682	nerve	CTF_CLR	0.28598474035964155	0.5447914147848607	0.42846794841550134	335	0.8983040598566469	30490143371729.26
SRP012682	ovary	CTF_CLR	0.894044914177142	0.6602992683915581	1.2159383635620837	108	0.8929019389320334	16778882363032.21
SRP012682	pancreas	CTF_CLR	1.452811465702342	0.6264657423298736	3.1165050616222087	197	0.9071555030828208	25331676437836.96
SRP012682	prostate	CTF_CLR	0.9436497968317205	0.6462778172985999	1.497287624044232	119	0.8348637170990683	19232108739791.59
SRP012682	skin	CTF_CLR	1.6978428932830727	0.7012441773783706	3.253919502664108	972	0.8240569875401347	27032090903840.29
SRP012682	spleen	CTF_CLR	1.1731264106955805	0.6641713635742974	2.093048686419042	118	0.9159208419930962	14346446068866.951
SRP012682	testis	CTF_CLR	0.8038450711807554	0.6201671195005396	1.3545625804033177	203	0.8975121198521843	28511044450967.555
SRP012682	uterus	CTF_CLR	1.1382517602174895	0.7013859757483196	1.6456376516593925	90	0.8770981722633059	15946606709973.91
SRP012682	adipose_tissue	CUF_WTO	0.21701116373304186	0.5651917826993795	0.30152977183638613	620	0.8506274146438043	30066501410326.83
SRP012682	blood	CUF_WTO	0.5465718495647761	0.5993959389853813	0.924429927234561	595	0.8210499606496351	47563257529617
SRP012682	bone_marrow	CUF_WTO	0.3342262393127171	0.5858489589357241	0.7618302925044848	102	0.9928019473064187	42049900457199.79
SRP012682	brain	CUF_WTO	0.10569616652775511	0.5229763414282367	0.22475041937703194	1409	0.7523762664025219	46066048954458.94
SRP012682	breast	CUF_WTO	1.1094581111978128	0.7049383766431987	1.5810155121520544	218	0.8302414835111974	18879247457177.68
SRP012682	cervix_uteri	CUF_WTO	0.6732357604022564	0.6653226033305835	0.7282849538821358	11	0.8542408684699819	5000055391623.473
SRP012682	colon	CUF_WTO	0.015920361340864723	0.5092387307292832	0.1340052720685079	376	0.8005994571042859	19519544599157.188
SRP012682	fallopian_tube	CUF_WTO	0.9416312354602316	0.7359738785747574	1.1421531918715475	7	0.8610602932806956	23996813030299.906
SRP012682	heart	CUF_WTO	0.27145933080711204	0.5736265831092808	0.42073801673397676	489	0.8295588197843352	39369470293725.52
SRP012682	kidney	CUF_WTO	0.3810168630682068	0.5796592894749963	0.6423887678315747	36	0.7985829147013058	22272752539960.25
SRP012682	liver	CUF_WTO	0.7444464367595867	0.6410102499225729	1.1371773063068074	136	0.8611651199044741	43479116110667.48
SRP012682	lung	CUF_WTO	0.032857442235567975	0.5120082546381788	0.1654069537182556	374	0.8357935494798248	43149889822933.25
SRP012682	muscle	CUF_WTO	0.6096137678461591	0.6268859849739492	0.8383255609506156	475	0.8758770579357273	41509031431766.15
SRP012682	nerve	CUF_WTO	0.024542409721097686	0.4889603653175172	0.19457878074635385	335	0.8983040598566469	30490143371729.26
SRP012682	ovary	CUF_WTO	1.0248678056238822	0.6906957830204696	1.4265053495017421	108	0.8929019389320334	16778882363032.21
SRP012682	pancreas	CUF_WTO	0.09212066025408044	0.5282303527732601	-0.14402248860101013	197	0.9071555030828208	25331676437836.96
SRP012682	prostate	CUF_WTO	0.8308247495245117	0.6165110529518145	1.3862563116554882	119	0.8348637170990683	19232108739791.59
SRP012682	skin	CUF_WTO	1.1829547269522902	0.6681113904262901	2.104458603781511	972	0.8240569875401347	27032090903840.29
SRP012682	spleen	CUF_WTO	-0.5216515673431906	0.37847988487881423	-1.2274848905876006	118	0.9159208419930962	14346446068866.951
SRP012682	testis	CUF_WTO	0.31144777459869966	0.5783558332174863	0.4799724766981091	203	0.8975121198521843	28511044450967.555
SRP012682	uterus	CUF_WTO	1.3140957484272533	0.7238897663234702	1.8680300729958401	90	0.8770981722633059	15946606709973.91
SRP012682	adipose_tissue	CUF	0.7341013083205472	0.648868275069578	0.9065998460061171	620	0.8506274146438043	30066501410326.83
SRP012682	blood	CUF	0.7455909609801136	0.621911264837788	1.2927246132993286	595	0.8210499606496351	47563257529617
SRP012682	bone_marrow	CUF	0.06253988722465403	0.5655140395584759	-0.23816970749551522	102	0.9928019473064187	42049900457199.79
SRP012682	brain	CUF	0.4060666578848951	0.571958737108794	0.7235993410727832	1409	0.7523762664025219	46066048954458.94
SRP012682	breast	CUF	1.1825237531793864	0.7096225011615545	1.9155004412475567	218	0.8302414835111974	18879247457177.68
SRP012682	cervix_uteri	CUF	0.9389358908935064	0.6856562695778763	1.2276206874676394	11	0.8542408684699819	5000055391623.473
SRP012682	colon	CUF	0.17700152731556523	0.5337601318591929	0.5905194073235107	376	0.8005994571042859	19519544599157.188
SRP012682	fallopian_tube	CUF	1.8283720466519955	0.7904943941805094	3.3120781933138597	7	0.8610602932806956	23996813030299.906
SRP012682	heart	CUF	1.4796915902882635	0.6615444135039219	3.2224093002879983	489	0.8295588197843352	39369470293725.52
SRP012682	kidney	CUF	0.6247664466104621	0.5968094334209226	1.0496593840667285	36	0.7985829147013058	22272752539960.25
SRP012682	liver	CUF	1.2998494498608788	0.6955221612070481	2.3625974203408235	136	0.8611651199044741	43479116110667.48
SRP012682	lung	CUF	0.581652885297235	0.6054555844633605	1.1654069537182556	374	0.8357935494798248	43149889822933.25
SRP012682	muscle	CUF	1.402207585474782	0.7140388137707347	2.6942983352493672	475	0.8758770579357273	41509031431766.15
SRP012682	nerve	CUF	0.17611017663878056	0.5261204243819861	0.3609302790232341	335	0.8983040598566469	30490143371729.26
SRP012682	ovary	CUF	1.1493743461740675	0.6891788466749595	1.619150427444138	108	0.8929019389320334	16778882363032.21
SRP012682	pancreas	CUF	1.029640388740079	0.6136117005101092	1.9320804904847813	197	0.9071555030828208	25331676437836.96
SRP012682	prostate	CUF	1.0545194384878058	0.6499825688996452	1.7721474652748155	119	0.8348637170990683	19232108739791.59
SRP012682	skin	CUF	1.4603144311609115	0.6951005679870583	2.634191583782275	972	0.8240569875401347	27032090903840.29
SRP012682	spleen	CUF	0.3595703639751137	0.5972686523855444	0.4902510207378547	118	0.9159208419930962	14346446068866.951
SRP012682	testis	CUF	0.7800600971579527	0.6257700968553088	1.1846375789610053	203	0.8975121198521843	28511044450967.555
SRP012682	uterus	CUF	1.428403827771403	0.7382853968774441	2.124694953953907	90	0.8770981722633059	15946606709973.91
