project	tissue	method	recall	precision	dataset	positives	negatives	prior	log2_precision_over_prior
SRP012682	liver	TMM	20	0.022903225806451613	SRP012682_liver	1061	238312	0.00443241301232804	2.3693865860034626
SRP012682	lung	TMM	20	0.005710414246999613	SRP012682_lung	311	117840	0.0026322248647916648	1.1173126655172108
SRP012682	muscle	TMM	20	0.040364583333333336	SRP012682_muscle	1657	264040	0.006236427208436678	2.6942983352493672
SRP012682	nerve	TMM	20	0.008940806469729305	SRP012682_nerve	2031	289701	0.006961869112747316	0.3609302790232341
SRP012682	ovary	TMM	20	0.007265656979124028	SRP012682_ovary	346	143912	0.0023984805002148927	1.5989725455065078
SRP012682	pancreas	TMM	20	0.0037313432835820895	SRP012682_pancreas	59	54795	0.0010755824552448317	1.7945769667348466
SRP012682	prostate	TMM	20	0.005175983436853002	SRP012682_prostate	140	84704	0.0016500872188958558	1.649290717489282
SRP012682	skin	TMM	20	0.023479599692070825	SRP012682_skin	711	185757	0.0038129866786794516	2.6224144160059217
SRP012682	spleen	TMM	20	0.003110209601081812	SRP012682_spleen	121	50884	0.0023723164395647485	0.3907153471869402
SRP012682	testis	TMM	20	0.012180381218038121	SRP012682_testis	1347	247180	0.005419934252616416	1.1682120310478938
SRP012682	uterus	TMM	20	0.028993288590604026	SRP012682_uterus	1085	154897	0.006955930812529651	2.0594034937021877
SRP012682	adipose_tissue	TMM_CLR	20	0.005488157134604275	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	1.8040301123655693
SRP012682	blood	TMM_CLR	20	0.036436676298541124	SRP012682_blood	5692	414703	0.013539647236527551	1.4282012132993747
SRP012682	bone_marrow	TMM_CLR	20	9.25925925925926e-4	SRP012682_bone_marrow	51	50279	0.001013312139876813	-0.13010996163806215
SRP012682	brain	TMM_CLR	20	0.017121421685737038	SRP012682_brain	4089	443669	0.009132165142778018	0.9067736475233362
SRP012682	breast	TMM_CLR	20	0.015789473684210527	SRP012682_breast	741	135945	0.005421184320266889	1.5422831176633396
SRP012682	cervix_uteri	TMM_CLR	20	0.018527667984189724	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	1.089269267695127
SRP012682	colon	TMM_CLR	20	0.0014563749503508539	SRP012682_colon	59	59499	9.906309815641895e-4	0.555962185287142
SRP012682	fallopian_tube	TMM_CLR	20	0.03015075376884422	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	4.671691653974012
SRP012682	heart	TMM_CLR	20	0.03943217665615142	SRP012682_heart	529	164120	0.0032128953106304926	3.617427471671977
SRP012682	kidney	TMM_CLR	20	0.007805542459007805	SRP012682_kidney	767	220365	0.0034685165421558164	1.1701801330073889
SRP012682	liver	TMM_CLR	20	0.03107101947308133	SRP012682_liver	1061	238312	0.00443241301232804	2.8094053554754197
SRP012682	lung	TMM_CLR	20	0.005802146794313896	SRP012682_lung	311	117840	0.0026322248647916648	1.1403040557934625
SRP012682	muscle	TMM_CLR	20	0.0591796875	SRP012682_muscle	1657	264040	0.006236427208436678	3.246310414169237
SRP012682	nerve	TMM_CLR	20	0.009369308923607784	SRP012682_nerve	2031	289701	0.006961869112747316	0.42846794841550134
SRP012682	ovary	TMM_CLR	20	0.005571474052849411	SRP012682_ovary	346	143912	0.0023984805002148927	1.2159383635620837
SRP012682	pancreas	TMM_CLR	20	0.009328358208955223	SRP012682_pancreas	59	54795	0.0010755824552448317	3.1165050616222087
SRP012682	prostate	TMM_CLR	20	0.004658385093167702	SRP012682_prostate	140	84704	0.0016500872188958558	1.497287624044232
SRP012682	skin	TMM_CLR	20	0.036374133949191687	SRP012682_skin	711	185757	0.0038129866786794516	3.253919502664108
SRP012682	spleen	TMM_CLR	20	0.010121457489878543	SRP012682_spleen	121	50884	0.0023723164395647485	2.093048686419042
SRP012682	testis	TMM_CLR	20	0.013859832635983263	SRP012682_testis	1347	247180	0.005419934252616416	1.3545625804033177
SRP012682	uterus	TMM_CLR	20	0.021764141898370087	SRP012682_uterus	1085	154897	0.006955930812529651	1.6456376516593925
SRP012682	adipose_tissue	UQ_wTO	20	0.0019369966357426853	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	0.30152977183638613
SRP012682	blood	UQ_wTO	20	0.025697358676869907	SRP012682_blood	5692	414703	0.013539647236527551	0.924429927234561
SRP012682	bone_marrow	UQ_wTO	20	0.001718213058419244	SRP012682_bone_marrow	51	50279	0.001013312139876813	0.7618302925044848
SRP012682	brain	UQ_wTO	20	0.010671620540496562	SRP012682_brain	4089	443669	0.009132165142778018	0.22475041937703194
SRP012682	breast	UQ_wTO	20	0.016219119226638025	SRP012682_breast	741	135945	0.005421184320266889	1.5810155121520544
SRP012682	cervix_uteri	UQ_wTO	20	0.014426256613756613	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	0.7282849538821358
SRP012682	colon	UQ_wTO	20	0.0010870549868647523	SRP012682_colon	59	59499	9.906309815641895e-4	0.1340052720685079
SRP012682	fallopian_tube	UQ_wTO	20	0.0026109660574412533	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	1.1421531918715475
SRP012682	heart	UQ_wTO	20	0.004300820707070707	SRP012682_heart	529	164120	0.0032128953106304926	0.42073801673397676
SRP012682	kidney	UQ_wTO	20	0.005414047454670979	SRP012682_kidney	767	220365	0.0034685165421558164	0.6423887678315747
SRP012682	liver	UQ_wTO	20	0.00974910394265233	SRP012682_liver	1061	238312	0.00443241301232804	1.1371773063068074
SRP012682	lung	UQ_wTO	20	0.002951993805652342	SRP012682_lung	311	117840	0.0026322248647916648	0.1654069537182556
SRP012682	muscle	UQ_wTO	20	0.011150568181818182	SRP012682_muscle	1657	264040	0.006236427208436678	0.8383255609506156
SRP012682	nerve	UQ_wTO	20	0.00796709330883968	SRP012682_nerve	2031	289701	0.006961869112747316	0.19457878074635385
SRP012682	ovary	UQ_wTO	20	0.0064469914040114614	SRP012682_ovary	346	143912	0.0023984805002148927	1.4265053495017421
SRP012682	pancreas	UQ_wTO	20	9.73393900064893e-4	SRP012682_pancreas	59	54795	0.0010755824552448317	-0.14402248860101013
SRP012682	prostate	UQ_wTO	20	0.004313319530710835	SRP012682_prostate	140	84704	0.0016500872188958558	1.3862563116554882
SRP012682	skin	UQ_wTO	20	0.016397228637413396	SRP012682_skin	711	185757	0.0038129866786794516	2.104458603781511
SRP012682	spleen	UQ_wTO	20	0.0010131245682707805	SRP012682_spleen	121	50884	0.0023723164395647485	-1.2274848905876006
SRP012682	testis	UQ_wTO	20	0.0075592747559274755	SRP012682_testis	1347	247180	0.005419934252616416	0.4799724766981091
SRP012682	uterus	UQ_wTO	20	0.025391498881431766	SRP012682_uterus	1085	154897	0.006955930812529651	1.8680300729958401
SRP012682	adipose_tissue	UQ	20	0.0029462738301559792	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	0.9065998460061171
SRP012682	blood	UQ	20	0.0331708220192545	SRP012682_blood	5692	414703	0.013539647236527551	1.2927246132993286
SRP012682	bone_marrow	UQ	20	8.59106529209622e-4	SRP012682_bone_marrow	51	50279	0.001013312139876813	-0.23816970749551522
SRP012682	brain	UQ	20	0.0150799139388351	SRP012682_brain	4089	443669	0.009132165142778018	0.7235993410727832
SRP012682	breast	UQ	20	0.020451127819548873	SRP012682_breast	741	135945	0.005421184320266889	1.9155004412475567
SRP012682	cervix_uteri	UQ	20	0.020392416225749558	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	1.2276206874676394
SRP012682	colon	UQ	20	0.001491681009753299	SRP012682_colon	59	59499	9.906309815641895e-4	0.5905194073235107
SRP012682	fallopian_tube	UQ	20	0.01174934725848564	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	3.3120781933138597
SRP012682	heart	UQ	20	0.029987373737373736	SRP012682_heart	529	164120	0.0032128953106304926	3.2224093002879983
SRP012682	kidney	UQ	20	0.007179971658006613	SRP012682_kidney	767	220365	0.0034685165421558164	1.0496593840667285
SRP012682	liver	UQ	20	0.022795698924731184	SRP012682_liver	1061	238312	0.00443241301232804	2.3625974203408235
SRP012682	lung	UQ	20	0.005903987611304684	SRP012682_lung	311	117840	0.0026322248647916648	1.1654069537182556
SRP012682	muscle	UQ	20	0.040364583333333336	SRP012682_muscle	1657	264040	0.006236427208436678	2.6942983352493672
SRP012682	nerve	UQ	20	0.008940806469729305	SRP012682_nerve	2031	289701	0.006961869112747316	0.3609302790232341
SRP012682	ovary	UQ	20	0.007367990176013099	SRP012682_ovary	346	143912	0.0023984805002148927	1.619150427444138
SRP012682	pancreas	UQ	20	0.004104477611940298	SRP012682_pancreas	59	54795	0.0010755824552448317	1.9320804904847813
SRP012682	prostate	UQ	20	0.005636070853462158	SRP012682_prostate	140	84704	0.0016500872188958558	1.7721474652748155
SRP012682	skin	UQ	20	0.02367205542725173	SRP012682_skin	711	185757	0.0038129866786794516	2.634191583782275
SRP012682	spleen	UQ	20	0.003332367429730513	SRP012682_spleen	121	50884	0.0023723164395647485	0.4902510207378547
SRP012682	testis	UQ	20	0.012319851231985124	SRP012682_testis	1347	247180	0.005419934252616416	1.1846375789610053
SRP012682	uterus	UQ	20	0.030335570469798658	SRP012682_uterus	1085	154897	0.006955930812529651	2.124694953953907
SRP012682	adipose_tissue	UQ_CLR	20	0.005488157134604275	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	1.8040301123655693
SRP012682	blood	UQ_CLR	20	0.03231376418352245	SRP012682_blood	5692	414703	0.013539647236527551	1.2549586665794943
SRP012682	bone_marrow	UQ_CLR	20	8.818342151675485e-4	SRP012682_bone_marrow	51	50279	0.001013312139876813	-0.20049928952946017
SRP012682	brain	UQ_CLR	20	0.017205247495703926	SRP012682_brain	4089	443669	0.009132165142778018	0.9138197911554575
SRP012682	breast	UQ_CLR	20	0.0163265306122449	SRP012682_breast	741	135945	0.005421184320266889	1.590538286270561
SRP012682	cervix_uteri	UQ_CLR	20	0.01808300395256917	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	1.054222320595926
SRP012682	colon	UQ_CLR	20	0.0014752889107450208	SRP012682_colon	59	59499	9.906309815641895e-4	0.574577863454489
SRP012682	fallopian_tube	UQ_CLR	20	0.02763819095477387	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	4.546160771890153
SRP012682	heart	UQ_CLR	20	0.03943217665615142	SRP012682_heart	529	164120	0.0032128953106304926	3.617427471671977
SRP012682	kidney	UQ_CLR	20	0.007962701032007963	SRP012682_kidney	767	220365	0.0034685165421558164	1.1989391259888127
SRP012682	liver	UQ_CLR	20	0.030641466208476516	SRP012682_liver	1061	238312	0.00443241301232804	2.789321109432087
SRP012682	lung	UQ_CLR	20	0.005898849240885794	SRP012682_lung	311	117840	0.0026322248647916648	1.1641507977478303
SRP012682	muscle	UQ_CLR	20	0.0595703125	SRP012682_muscle	1657	264040	0.006236427208436678	3.255801863146534
SRP012682	nerve	UQ_CLR	20	0.00939327135052238	SRP012682_nerve	2031	289701	0.006961869112747316	0.4321529952233572
SRP012682	ovary	UQ_CLR	20	0.005412289079910856	SRP012682_ovary	346	143912	0.0023984805002148927	1.1741181878674567
SRP012682	pancreas	UQ_CLR	20	0.00808457711442786	SRP012682_pancreas	59	54795	0.0010755824552448317	2.9100541841547822
SRP012682	prostate	UQ_CLR	20	0.004485852311939268	SRP012682_prostate	140	84704	0.0016500872188958558	1.4428398400218554
SRP012682	skin	UQ_CLR	20	0.03608545034642032	SRP012682_skin	711	185757	0.0038129866786794516	3.2424238638262786
SRP012682	spleen	UQ_CLR	20	0.010121457489878543	SRP012682_spleen	121	50884	0.0023723164395647485	2.093048686419042
SRP012682	testis	UQ_CLR	20	0.013859832635983263	SRP012682_testis	1347	247180	0.005419934252616416	1.3545625804033177
SRP012682	uterus	UQ_CLR	20	0.021668264621284756	SRP012682_uterus	1085	154897	0.006955930812529651	1.639268126783665
SRP012682	adipose_tissue	CPM_wTO	20	0.0014316931655489413	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	-0.1345693429702875
SRP012682	blood	CPM_wTO	20	0.01258948407800543	SRP012682_blood	5692	414703	0.013539647236527551	-0.10497098920599833
SRP012682	bone_marrow	CPM_wTO	20	0.0010851871947911015	SRP012682_bone_marrow	51	50279	0.001013312139876813	0.09886527978205553
SRP012682	brain	CPM_wTO	20	0.013551340314825792	SRP012682_brain	4089	443669	0.009132165142778018	0.5694066963789716
SRP012682	breast	CPM_wTO	20	0.00659000442282176	SRP012682_breast	741	135945	0.005421184320266889	0.28167137409640164
SRP012682	cervix_uteri	CPM_wTO	20	0.009782848324514992	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	0.1679144413433719
SRP012682	colon	CPM_wTO	20	7.943863365550113e-4	SRP012682_colon	59	59499	9.906309815641895e-4	-0.31850693262899876
SRP012682	fallopian_tube	CPM_wTO	20	0.04177545691906005	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	5.1421531918715475
SRP012682	heart	CPM_wTO	20	0.0038621509209744503	SRP012682_heart	529	164120	0.0032128953106304926	0.26553056884780296
SRP012682	kidney	CPM_wTO	20	0.005061070247655037	SRP012682_kidney	767	220365	0.0034685165421558164	0.5451237339487819
SRP012682	liver	CPM_wTO	20	0.011559139784946236	SRP012682_liver	1061	238312	0.00443241301232804	1.3828698153670844
SRP012682	lung	CPM_wTO	20	0.004355400696864111	SRP012682_lung	311	117840	0.0026322248647916648	0.7265227124850441
SRP012682	muscle	CPM_wTO	20	0.007421875	SRP012682_muscle	1657	264040	0.006236427208436678	0.2510639441398713
SRP012682	nerve	CPM_wTO	20	0.008648770077501965	SRP012682_nerve	2031	289701	0.006961869112747316	0.313020294061849
SRP012682	ovary	CPM_wTO	20	0.004428236519927064	SRP012682_ovary	346	143912	0.0023984805002148927	0.8846115706724719
SRP012682	pancreas	CPM_wTO	20	6.996268656716418e-4	SRP012682_pancreas	59	54795	0.0010755824552448317	-0.6204605325439975
SRP012682	prostate	CPM_wTO	20	0.0019457863660762211	SRP012682_prostate	140	84704	0.0016500872188958558	0.23781103762362726
SRP012682	skin	CPM_wTO	20	0.0126058506543495	SRP012682_skin	711	185757	0.0038129866786794516	1.7251000799804856
SRP012682	spleen	CPM_wTO	20	0.0042258282623394185	SRP012682_spleen	121	50884	0.0023723164395647485	0.8329376757920144
SRP012682	testis	CPM_wTO	20	0.012133891213389121	SRP012682_testis	1347	247180	0.005419934252616416	1.1626950260803282
SRP012682	uterus	CPM_wTO	20	0.012248322147651007	SRP012682_uterus	1085	154897	0.006955930812529651	0.8162686453060988
SRP012682	adipose_tissue	CPM	20	0.003119584055459272	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	0.9890620061980899
SRP012682	blood	CPM	20	0.016893976795852875	SRP012682_blood	5692	414703	0.013539647236527551	0.31931882331104194
SRP012682	bone_marrow	CPM	20	0.0010851871947911015	SRP012682_bone_marrow	51	50279	0.001013312139876813	0.09886527978205553
SRP012682	brain	CPM	20	0.01684898780334465	SRP012682_brain	4089	443669	0.009132165142778018	0.8836330705565815
SRP012682	breast	CPM	20	0.01075187969924812	SRP012682_breast	741	135945	0.005421184320266889	0.9879089367756064
SRP012682	cervix_uteri	CPM	20	0.012533068783068783	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	0.5253276709562128
SRP012682	colon	CPM	20	8.980019456708823e-4	SRP012682_colon	59	59499	9.906309815641895e-4	-0.14162917054491964
SRP012682	fallopian_tube	CPM	20	0.0391644908616188	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	5.049043787480066
SRP012682	heart	CPM	20	0.0242003367003367	SRP012682_heart	529	164120	0.0032128953106304926	2.9130812421802696
SRP012682	kidney	CPM	20	0.006527246961824194	SRP012682_kidney	767	220365	0.0034685165421558164	0.9121558603167935
SRP012682	liver	CPM	20	0.02258064516129032	SRP012682_liver	1061	238312	0.00443241301232804	2.3489224834437468
SRP012682	lung	CPM	20	0.00664198606271777	SRP012682_lung	311	117840	0.0026322248647916648	1.335331955160568
SRP012682	muscle	CPM	20	0.021744791666666666	SRP012682_muscle	1657	264040	0.006236427208436678	1.8018782224491818
SRP012682	nerve	CPM	20	0.009884721045469717	SRP012682_nerve	2031	289701	0.006961869112747316	0.505725561753343
SRP012682	ovary	CPM	20	0.007265656979124028	SRP012682_ovary	346	143912	0.0023984805002148927	1.5989725455065078
SRP012682	pancreas	CPM	20	0.001722158438576349	SRP012682_pancreas	59	54795	0.0010755824552448317	0.6790997493149106
SRP012682	prostate	CPM	20	0.003381642512077295	SRP012682_prostate	140	84704	0.0016500872188958558	1.0351818711086096
SRP012682	skin	CPM	20	0.018331408775981523	SRP012682_skin	711	185757	0.0038129866786794516	2.265324265936357
SRP012682	spleen	CPM	20	0.00973630831643002	SRP012682_spleen	121	50884	0.0023723164395647485	2.0370783925722398
SRP012682	testis	CPM	20	0.013598326359832637	SRP012682_testis	1347	247180	0.005419934252616416	1.3270818439812107
SRP012682	uterus	CPM	20	0.016703952274422073	SRP012682_uterus	1085	154897	0.006955930812529651	1.2638740070413732
SRP012682	adipose_tissue	CPM_CLR	20	0.004549393414211438	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	1.5333825224219002
SRP012682	blood	CPM_CLR	20	0.03717668616533935	SRP012682_blood	5692	414703	0.013539647236527551	1.4572080265789873
SRP012682	bone_marrow	CPM_CLR	20	0.0011431184270690445	SRP012682_bone_marrow	51	50279	0.001013312139876813	0.17389622525203788
SRP012682	brain	CPM_CLR	20	0.016346032943543316	SRP012682_brain	4089	443669	0.009132165142778018	0.8399116931272634
SRP012682	breast	CPM_CLR	20	0.010902255639097745	SRP012682_breast	741	135945	0.005421184320266889	1.0079466900121516
SRP012682	cervix_uteri	CPM_CLR	20	0.014290057768318638	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	0.7145997107357912
SRP012682	colon	CPM_CLR	20	8.980019456708823e-4	SRP012682_colon	59	59499	9.906309815641895e-4	-0.14162917054491964
SRP012682	fallopian_tube	CPM_CLR	20	0.0014357501794687725	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	0.2793742311952517
SRP012682	heart	CPM_CLR	20	0.07255520504731862	SRP012682_heart	529	164120	0.0032128953106304926	4.497133237954266
SRP012682	kidney	CPM_CLR	20	0.008722300801508723	SRP012682_kidney	767	220365	0.0034685165421558164	1.3303899796164895
SRP012682	liver	CPM_CLR	20	0.030641466208476516	SRP012682_liver	1061	238312	0.00443241301232804	2.789321109432087
SRP012682	lung	CPM_CLR	20	0.006636205395996519	SRP012682_lung	311	117840	0.0026322248647916648	1.3340757991901426
SRP012682	muscle	CPM_CLR	20	0.0603515625	SRP012682_muscle	1657	264040	0.006236427208436678	3.2745994586006604
SRP012682	nerve	CPM_CLR	20	0.0097563480448792	SRP012682_nerve	2031	289701	0.006961869112747316	0.48686653450202705
SRP012682	ovary	CPM_CLR	20	0.005412289079910856	SRP012682_ovary	346	143912	0.0023984805002148927	1.1741181878674567
SRP012682	pancreas	CPM_CLR	20	0.007462686567164179	SRP012682_pancreas	59	54795	0.0010755824552448317	2.7945769667348466
SRP012682	prostate	CPM_CLR	20	0.003757380568974772	SRP012682_prostate	140	84704	0.0016500872188958558	1.1871849645536594
SRP012682	skin	CPM_CLR	20	0.01308698999230177	SRP012682_skin	711	185757	0.0038129866786794516	1.7791399196933746
SRP012682	spleen	CPM_CLR	20	0.012651821862348178	SRP012682_spleen	121	50884	0.0023723164395647485	2.4149767813064043
SRP012682	testis	CPM_CLR	20	0.012273361227336122	SRP012682_testis	1347	247180	0.005419934252616416	1.179183148868897
SRP012682	uterus	CPM_CLR	20	0.014832214765100672	SRP012682_uterus	1085	154897	0.006955930812529651	1.092418550930151
SRP012682	adipose_tissue	CPM_quantile_wTO	20	0.010398613518197574	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	2.7260276003642963
SRP012682	blood	CPM_quantile_wTO	20	0.02271419174477882	SRP012682_blood	5692	414703	0.013539647236527551	0.7464038185996819
SRP012682	bone_marrow	CPM_quantile_wTO	20	0.0010309278350515464	SRP012682_bone_marrow	51	50279	0.001013312139876813	0.02486469833827887
SRP012682	brain	CPM_quantile_wTO	20	0.011497233748271093	SRP012682_brain	4089	443669	0.009132165142778018	0.332257934237296
SRP012682	breast	CPM_quantile_wTO	20	0.005451127819548872	SRP012682_breast	741	135945	0.005421184320266889	0.007946690012151631
SRP012682	cervix_uteri	CPM_quantile_wTO	20	0.007914941338854382	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	-0.13776147482016046
SRP012682	colon	CPM_quantile_wTO	20	8.605851979345956e-4	SRP012682_colon	59	59499	9.906309815641895e-4	-0.20302971520906293
SRP012682	fallopian_tube	CPM_quantile_wTO	20	0.04699738903394256	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	5.31207819331386
SRP012682	heart	CPM_quantile_wTO	20	0.016246056782334387	SRP012682_heart	529	164120	0.0032128953106304926	2.338143714193109
SRP012682	kidney	CPM_quantile_wTO	20	0.005893446487505893	SRP012682_kidney	767	220365	0.0034685165421558164	0.7647928037622644
SRP012682	liver	CPM_quantile_wTO	20	0.01096774193548387	SRP012682_liver	1061	238312	0.00443241301232804	1.30710230774912
SRP012682	lung	CPM_quantile_wTO	20	0.003729951510630362	SRP012682_lung	311	117840	0.0026322248647916648	0.5028741351781708
SRP012682	muscle	CPM_quantile_wTO	20	0.03154296875	SRP012682_muscle	1657	264040	0.006236427208436678	2.3385267853902105
SRP012682	nerve	CPM_quantile_wTO	20	0.008245591779779272	SRP012682_nerve	2031	289701	0.006961869112747316	0.2441483476943847
SRP012682	ovary	CPM_quantile_wTO	20	0.0033428844317096467	SRP012682_ovary	346	143912	0.0023984805002148927	0.4789727693958776
SRP012682	pancreas	CPM_quantile_wTO	20	0.005597014925373134	SRP012682_pancreas	59	54795	0.0010755824552448317	2.3795394674560026
SRP012682	prostate	CPM_quantile_wTO	20	0.0020602443876101165	SRP012682_prostate	140	84704	0.0016500872188958558	0.3202731978156004
SRP012682	skin	CPM_quantile_wTO	20	0.010887495875948531	SRP012682_skin	711	185757	0.0038129866786794516	1.5136787764650408
SRP012682	spleen	CPM_quantile_wTO	20	0.007099391480730223	SRP012682_spleen	121	50884	0.0023723164395647485	1.58139890879605
SRP012682	testis	CPM_quantile_wTO	20	0.012366341236634123	SRP012682_testis	1347	247180	0.005419934252616416	1.1900714650116333
SRP012682	uterus	CPM_quantile_wTO	20	0.009574944071588367	SRP012682_uterus	1085	154897	0.006955930812529651	0.4610204772187099
SRP012682	adipose_tissue	CPM_quantile	20	0.008232235701906412	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	2.3889926130867254
SRP012682	blood	CPM_quantile	20	0.026147015293537246	SRP012682_blood	5692	414703	0.013539647236527551	0.949456119605243
SRP012682	bone_marrow	CPM_quantile	20	9.372071227741331e-4	SRP012682_bone_marrow	51	50279	0.001013312139876813	-0.11263882541165612
SRP012682	brain	CPM_quantile	20	0.015175964346088828	SRP012682_brain	4089	443669	0.009132165142778018	0.7327593403582593
SRP012682	breast	CPM_quantile	20	0.008444187391555813	SRP012682_breast	741	135945	0.005421184320266889	0.6393505356235044
SRP012682	cervix_uteri	CPM_quantile	20	0.010971055088702147	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	0.33329023882093756
SRP012682	colon	CPM_quantile	20	8.261617900172118e-4	SRP012682_colon	59	59499	9.906309815641895e-4	-0.26192340426263133
SRP012682	fallopian_tube	CPM_quantile	20	0.04177545691906005	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	5.1421531918715475
SRP012682	heart	CPM_quantile	20	0.05299684542586751	SRP012682_heart	529	164120	0.0032128953106304926	4.043960609788651
SRP012682	kidney	CPM_quantile	20	0.007024988213107025	SRP012682_kidney	767	220365	0.0034685165421558164	1.0181770395623388
SRP012682	liver	CPM_quantile	20	0.023118279569892472	SRP012682_liver	1061	238312	0.00443241301232804	2.3828698153670844
SRP012682	lung	CPM_quantile	20	0.007459903021260724	SRP012682_lung	311	117840	0.0026322248647916648	1.5028741351781707
SRP012682	muscle	CPM_quantile	20	0.043619791666666664	SRP012682_muscle	1657	264040	0.006236427208436678	2.8061912153202644
SRP012682	nerve	CPM_quantile	20	0.008985735145456588	SRP012682_nerve	2031	289701	0.006961869112747316	0.36816184825431
SRP012682	ovary	CPM_quantile	20	0.0047277936962750716	SRP012682_ovary	346	143912	0.0023984805002148927	0.9790463725305206
SRP012682	pancreas	CPM_quantile	20	0.013059701492537313	SRP012682_pancreas	59	54795	0.0010755824552448317	3.6019318887924507
SRP012682	prostate	CPM_quantile	20	0.002818035426731079	SRP012682_prostate	140	84704	0.0016500872188958558	0.7721474652748155
SRP012682	skin	CPM_quantile	20	0.016166281755196306	SRP012682_skin	711	185757	0.0038129866786794516	2.0839945012217957
SRP012682	spleen	CPM_quantile	20	0.00973630831643002	SRP012682_spleen	121	50884	0.0023723164395647485	2.0370783925722398
SRP012682	testis	CPM_quantile	20	0.012505811250581126	SRP012682_testis	1347	247180	0.005419934252616416	1.206251392067068
SRP012682	uterus	CPM_quantile	20	0.01476510067114094	SRP012682_uterus	1085	154897	0.006955930812529651	1.0858757050633787
SRP012682	adipose_tissue	CPM_quantile_CLR	20	0.00658578856152513	SRP012682_adipose_tissue	93	59080	0.0015716627515927873	2.067064518199363
SRP012682	blood	CPM_quantile_CLR	20	0.03042262785726032	SRP012682_blood	5692	414703	0.013539647236527551	1.1679546248372
SRP012682	bone_marrow	CPM_quantile_CLR	20	9.798157946306093e-4	SRP012682_bone_marrow	51	50279	0.001013312139876813	-0.048496196084410276
SRP012682	brain	CPM_quantile_CLR	20	0.0152912248347933	SRP012682_brain	4089	443669	0.009132165142778018	0.7436751178374428
SRP012682	breast	CPM_quantile_CLR	20	0.00984278879015721	SRP012682_breast	741	135945	0.005421184320266889	0.8604590776895944
SRP012682	cervix_uteri	CPM_quantile_CLR	20	0.012916431394692264	SRP012682_cervix_uteri	1847	210257	0.008707992305661374	0.5687954934256843
SRP012682	colon	CPM_quantile_CLR	20	7.649646203863071e-4	SRP012682_colon	59	59499	9.906309815641895e-4	-0.37295471665137536
SRP012682	fallopian_tube	CPM_quantile_CLR	20	0.010887772194304857	SRP012682_fallopian_tube	50	42216	0.0011829839587375196	3.202206370672792
SRP012682	heart	CPM_quantile_CLR	20	0.03722397476340694	SRP012682_heart	529	164120	0.0032128953106304926	3.534286236371732
SRP012682	kidney	CPM_quantile_CLR	20	0.006930693069306931	SRP012682_kidney	767	220365	0.0034685165421558164	0.9986808639365417
SRP012682	liver	CPM_quantile_CLR	20	0.023303264604810997	SRP012682_liver	1061	238312	0.00443241301232804	2.3943678561965758
SRP012682	lung	CPM_quantile_CLR	20	0.005995551687457692	SRP012682_lung	311	117840	0.0026322248647916648	1.187609770571819
SRP012682	muscle	CPM_quantile_CLR	20	0.042317708333333336	SRP012682_muscle	1657	264040	0.006236427208436678	2.7624698378909462
SRP012682	nerve	CPM_quantile_CLR	20	0.00939327135052238	SRP012682_nerve	2031	289701	0.006961869112747316	0.4321529952233572
SRP012682	ovary	CPM_quantile_CLR	20	0.0041189111747851	SRP012682_ovary	346	143912	0.0023984805002148927	0.7801423041164425
SRP012682	pancreas	CPM_quantile_CLR	20	0.011194029850746268	SRP012682_pancreas	59	54795	0.0010755824552448317	3.3795394674560026
SRP012682	prostate	CPM_quantile_CLR	20	0.002717391304347826	SRP012682_prostate	140	84704	0.0016500872188958558	0.7196800453806799
SRP012682	skin	CPM_quantile_CLR	20	0.025596612779060817	SRP012682_skin	711	185757	0.0038129866786794516	2.746959513944225
SRP012682	spleen	CPM_quantile_CLR	20	0.011336032388663968	SRP012682_spleen	121	50884	0.0023723164395647485	2.2565474187019214
SRP012682	testis	CPM_quantile_CLR	20	0.015959354453078303	SRP012682_testis	1347	247180	0.005419934252616416	1.5580550405827058
