project	tissue	method	recall	precision	dataset	log2_precision_over_prior
SRP012682	fallopian_tube	RPKM_CLR	5	0.1764116720206178	SRP012682_fallopian_tube	0.7235386354515677
SRP012682	heart	RPKM_CLR	5	0.23398258674539	SRP012682_heart	1.1309937843588354
SRP012682	kidney	RPKM_CLR	5	0.22954557394273706	SRP012682_kidney	1.1033732321151795
SRP012682	liver	RPKM_CLR	5	0.22915618448637318	SRP012682_liver	1.1009238394006806
SRP012682	lung	RPKM_CLR	5	0.25014276577276257	SRP012682_lung	1.2273443472135217
SRP012682	muscle	RPKM_CLR	5	0.23851257135387163	SRP012682_muscle	1.1586579263844494
SRP012682	nerve	RPKM_CLR	5	0.2209961213688336	SRP012682_nerve	1.048613667154683
SRP012682	ovary	RPKM_CLR	5	0.21933962264150944	SRP012682_ovary	1.0377590690201841
SRP012682	pancreas	RPKM_CLR	5	0.2290298288917709	SRP012682_pancreas	1.1001281250444153
SRP012682	pituitary	RPKM_CLR	5	0.22294103264191695	SRP012682_pituitary	1.0612547888782076
SRP012682	prostate	RPKM_CLR	5	0.23028975741239893	SRP012682_prostate	1.1080428634606083
SRP012682	salivary_gland	RPKM_CLR	5	0.20501238320387258	SRP012682_salivary_gland	0.9403036719394811
SRP012682	skin	RPKM_CLR	5	0.217214498510427	SRP012682_skin	1.023713020136351
SRP012682	small_intestine	RPKM_CLR	5	0.18658944351564366	SRP012682_small_intestine	0.8044599841718615
SRP012682	spleen	RPKM_CLR	5	0.26783263905905413	SRP012682_spleen	1.3259244010259783
SRP012682	stomach	RPKM_CLR	5	0.17546688486715442	SRP012682_stomach	0.7157913999933646
SRP012682	testis	RPKM_CLR	5	0.19007349108725113	SRP012682_testis	0.8311499557620465
SRP012682	thyroid	RPKM_CLR	5	0.2465551402710857	SRP012682_thyroid	1.206502948570601
SRP012682	uterus	RPKM_CLR	5	0.22173013119045445	SRP012682_uterus	1.0533974507851174
SRP012682	vagina	RPKM_CLR	5	0.193657297603455	SRP012682_vagina	0.8580984851713656
SRP012682	adipose_tissue	RPKM	5	0.21085868309587985	SRP012682_adipose_tissue	0.9808690501674815
SRP012682	adrenal_gland	RPKM	5	0.187590051457976	SRP012682_adrenal_gland	0.812175936417707
SRP012682	bladder	RPKM	5	0.12545743145743146	SRP012682_bladder	0.23179054875148283
SRP012682	blood	RPKM	5	0.1628214094399143	SRP012682_blood	0.6078830301037801
SRP012682	blood_vessel	RPKM	5	0.2612610460950561	SRP012682_blood_vessel	1.2900846530960148
SRP012682	bone_marrow	RPKM	5	0.1603673846967094	SRP012682_bone_marrow	0.585973375834231
SRP012682	brain	RPKM	5	0.19223674501950036	SRP012682_brain	0.8474767434531494
SRP012682	breast	RPKM	5	0.14760979296569224	SRP012682_breast	0.4663810557503192
SRP012682	cervix_uteri	RPKM	5	0.13819909306845174	SRP012682_cervix_uteri	0.3713407656590209
SRP012682	colon	RPKM	5	0.13049221191231544	SRP012682_colon	0.2885563234577496
SRP012682	esophagus	RPKM	5	0.1361826056653557	SRP012682_esophagus	0.35013506012364065
SRP012682	fallopian_tube	RPKM	5	0.12387991871103832	SRP012682_fallopian_tube	0.21353495902915082
SRP012682	heart	RPKM	5	0.24783427068214803	SRP012682_heart	1.2139683156580277
SRP012682	kidney	RPKM	5	0.25173845355474833	SRP012682_kidney	1.2365182254870861
SRP012682	liver	RPKM	5	0.25744012609984473	SRP012682_liver	1.2688295554259705
SRP012682	lung	RPKM	5	0.1779277813923227	SRP012682_lung	0.7358844061455456
SRP012682	muscle	RPKM	5	0.2628606750204042	SRP012682_muscle	1.2988909428963853
SRP012682	nerve	RPKM	5	0.19624793744171032	SRP012682_nerve	0.8772701090024301
SRP012682	ovary	RPKM	5	0.21815788423949897	SRP012682_ovary	1.0299652313330476
SRP012682	pancreas	RPKM	5	0.24754535993846433	SRP012682_pancreas	1.2122855248500688
SRP012682	pituitary	RPKM	5	0.21364115785772883	SRP012682_pituitary	0.99978222583667
SRP012682	prostate	RPKM	5	0.1884124087591241	SRP012682_prostate	0.8184866009342706
SRP012682	salivary_gland	RPKM	5	0.2225788701393984	SRP012682_salivary_gland	1.058909258821276
SRP012682	skin	RPKM	5	0.15978225947777325	SRP012682_skin	0.5806998532366165
SRP012682	small_intestine	RPKM	5	0.1797917625402669	SRP012682_small_intestine	0.7509195404728958
SRP012682	spleen	RPKM	5	0.26428398645379775	SRP012682_spleen	1.3066816291599828
SRP012682	stomach	RPKM	5	0.21090403981942354	SRP012682_stomach	0.9811793474831259
SRP012682	testis	RPKM	5	0.15468445022771632	SRP012682_testis	0.5339207936451439
SRP012682	thyroid	RPKM	5	0.23288364070020018	SRP012682_thyroid	1.1242019161765413
SRP012682	uterus	RPKM	5	0.19204742193747967	SRP012682_uterus	0.8460552147140487
SRP012682	vagina	RPKM	5	0.1501469336189613	SRP012682_vagina	0.49096762929363597
SRP012682	adipose_tissue	RPKM_quantile_wTO	5	0.14822909889394925	SRP012682_adipose_tissue	0.47242130888283146
SRP012682	adrenal_gland	RPKM_quantile_wTO	5	0.13774970400785955	SRP012682_adrenal_gland	0.36664183637097797
SRP012682	bladder	RPKM_quantile_wTO	5	0.11721404303510759	SRP012682_bladder	0.13373804232621112
SRP012682	blood	RPKM_quantile_wTO	5	0.15925634754251106	SRP012682_blood	0.5759434932758553
SRP012682	blood_vessel	RPKM_quantile_wTO	5	0.21727904667328699	SRP012682_blood_vessel	1.024141672373761
SRP012682	bone_marrow	RPKM_quantile_wTO	5	0.14207159836238825	SRP012682_bone_marrow	0.41121079076738737
SRP012682	brain	RPKM_quantile_wTO	5	0.1294802443123979	SRP012682_brain	0.2773246104283771
SRP012682	breast	RPKM_quantile_wTO	5	0.11485770352802904	SRP012682_breast	0.10444023937977537
SRP012682	cervix_uteri	RPKM_quantile_wTO	5	0.11472604996823271	SRP012682_cervix_uteri	0.10278562788605686
SRP012682	colon	RPKM_quantile_wTO	5	0.10199772540830786	SRP012682_colon	-0.0668704025558663
SRP012682	esophagus	RPKM_quantile_wTO	5	0.10255569504037773	SRP012682_esophagus	-0.058999773788994535
SRP012682	fallopian_tube	RPKM_quantile_wTO	5	0.11541931826348023	SRP012682_fallopian_tube	0.11147733230271772
SRP012682	heart	RPKM_quantile_wTO	5	0.14415779487720037	SRP012682_heart	0.4322414657051646
SRP012682	kidney	RPKM_quantile_wTO	5	0.15279599754382048	SRP012682_kidney	0.5161993703902542
SRP012682	liver	RPKM_quantile_wTO	5	0.16889648889849612	SRP012682_liver	0.6607319546001192
SRP012682	lung	RPKM_quantile_wTO	5	0.1329629449523439	SRP012682_lung	0.315616858938628
SRP012682	muscle	RPKM_quantile_wTO	5	0.1726312551271534	SRP012682_muscle	0.6922863076827857
SRP012682	nerve	RPKM_quantile_wTO	5	0.14393700165785112	SRP012682_nerve	0.430030128681289
SRP012682	ovary	RPKM_quantile_wTO	5	0.22608407811982786	SRP012682_ovary	1.0814520120375013
SRP012682	pancreas	RPKM_quantile_wTO	5	0.182378825255017	SRP012682_pancreas	0.77153085546285
SRP012682	pituitary	RPKM_quantile_wTO	5	0.162313100747597	SRP012682_pituitary	0.6033720661542066
SRP012682	prostate	RPKM_quantile_wTO	5	0.13359382637598982	SRP012682_prostate	0.3224459572671898
SRP012682	salivary_gland	RPKM_quantile_wTO	5	0.11432247536559342	SRP012682_salivary_gland	0.09770167740415264
SRP012682	skin	RPKM_quantile_wTO	5	0.11900595600382576	SRP012682_skin	0.15562639685361093
SRP012682	small_intestine	RPKM_quantile_wTO	5	0.09938606536517977	SRP012682_small_intestine	-0.10429188746158892
SRP012682	spleen	RPKM_quantile_wTO	5	0.21220106374718534	SRP012682_spleen	0.9900245059751746
SRP012682	stomach	RPKM_quantile_wTO	5	0.11038240339017254	SRP012682_stomach	0.04710282081707259
SRP012682	testis	RPKM_quantile_wTO	5	0.13818165744739966	SRP012682_testis	0.3711587393492066
SRP012682	thyroid	RPKM_quantile_wTO	5	0.16709027904988705	SRP012682_thyroid	0.6452204205594039
SRP012682	uterus	RPKM_quantile_wTO	5	0.16131340289072557	SRP012682_uterus	0.5944589288693537
SRP012682	vagina	RPKM_quantile_wTO	5	0.11448876710036397	SRP012682_vagina	0.09979867491832586
SRP012682	adipose_tissue	RPKM_quantile_CLR	5	0.23938405638488816	SRP012682_adipose_tissue	1.1639196857406309
SRP012682	adrenal_gland	RPKM_quantile_CLR	5	0.2162147462521261	SRP012682_adrenal_gland	1.0170575385297587
SRP012682	bladder	RPKM_quantile_CLR	5	0.1382192129188124	SRP012682_bladder	0.3715507865423073
SRP012682	blood	RPKM_quantile_CLR	5	0.2170009513239258	SRP012682_blood	1.0222939849918529
SRP012682	blood_vessel	RPKM_quantile_CLR	5	0.2512337602717716	SRP012682_blood_vessel	1.23362296121254
SRP012682	bone_marrow	RPKM_quantile_CLR	5	0.16996780515117582	SRP012682_bone_marrow	0.669854118377851
SRP012682	brain	RPKM_quantile_CLR	5	0.22119308310775324	SRP012682_brain	1.0498988895884283
SRP012682	breast	RPKM_quantile_CLR	5	0.21474522417918646	SRP012682_breast	1.0072186645297543
SRP012682	cervix_uteri	RPKM_quantile_CLR	5	0.14492975717336337	SRP012682_cervix_uteri	0.4399464589898277
SRP012682	colon	RPKM_quantile_CLR	5	0.19701497911565605	SRP012682_colon	0.8828979400327578
SRP012682	esophagus	RPKM_quantile_CLR	5	0.20952294385548625	SRP012682_esophagus	0.9717008527970907
SRP012682	fallopian_tube	RPKM_quantile_CLR	5	0.1355682077545265	SRP012682_fallopian_tube	0.3436115077689885
SRP012682	heart	RPKM_quantile_CLR	5	0.2270267468380676	SRP012682_heart	1.0874548942120317
SRP012682	kidney	RPKM_quantile_CLR	5	0.21037639780194442	SRP012682_kidney	0.9775654748603089
SRP012682	liver	RPKM_quantile_CLR	5	0.23757173289279193	SRP012682_liver	1.1529558070877186
SRP012682	lung	RPKM_quantile_CLR	5	0.22393893504686285	SRP012682_lung	1.06769800114087
SRP012682	muscle	RPKM_quantile_CLR	5	0.24889747669924983	SRP012682_muscle	1.220144222065509
SRP012682	nerve	RPKM_quantile_CLR	5	0.20451148888473752	SRP012682_nerve	0.9367745096130089
SRP012682	ovary	RPKM_quantile_CLR	5	0.21043030419715056	SRP012682_ovary	0.9779351005772571
SRP012682	pancreas	RPKM_quantile_CLR	5	0.24276914539400665	SRP012682_pancreas	1.184177692329597
SRP012682	pituitary	RPKM_quantile_CLR	5	0.2098529298972235	SRP012682_pituitary	0.9739712233835864
SRP012682	prostate	RPKM_quantile_CLR	5	0.20209171805191448	SRP012682_prostate	0.9196028172360853
SRP012682	salivary_gland	RPKM_quantile_CLR	5	0.20274417095443378	SRP012682_salivary_gland	0.92425305407236
SRP012682	skin	RPKM_quantile_CLR	5	0.19827164741245065	SRP012682_skin	0.8920710063905867
SRP012682	small_intestine	RPKM_quantile_CLR	5	0.19683494166786691	SRP012682_small_intestine	0.8815789647709387
SRP012682	spleen	RPKM_quantile_CLR	5	0.24855080700159127	SRP012682_spleen	1.218133405058024
SRP012682	stomach	RPKM_quantile_CLR	5	0.22191113816189897	SRP012682_stomach	1.0545746986770494
SRP012682	testis	RPKM_quantile_CLR	5	0.1273788725832751	SRP012682_testis	0.2537186255826742
SRP012682	thyroid	RPKM_quantile_CLR	5	0.2441009857709978	SRP012682_thyroid	1.1920707388605114
SRP012682	uterus	RPKM_quantile_CLR	5	0.20528443844046682	SRP012682_uterus	0.9422168858738744
SRP012682	vagina	RPKM_quantile_CLR	5	0.20673422316330775	SRP012682_vagina	0.9523698525103476
SRP012682	adipose_tissue	RPKM_quantile	5	0.22187563400284033	SRP012682_adipose_tissue	1.0543438595555303
SRP012682	adrenal_gland	RPKM_quantile	5	0.18564629428532645	SRP012682_adrenal_gland	0.7971491352070339
SRP012682	bladder	RPKM_quantile	5	0.12713232713232714	SRP012682_bladder	0.25092354221430624
SRP012682	blood	RPKM_quantile	5	0.20352796695322095	SRP012682_blood	0.9298196676691026
SRP012682	blood_vessel	RPKM_quantile	5	0.2641871350673165	SRP012682_blood_vessel	1.3061528319907378
SRP012682	bone_marrow	RPKM_quantile	5	0.1546976968049716	SRP012682_bone_marrow	0.5340443351714401
SRP012682	brain	RPKM_quantile	5	0.17960623461853978	SRP012682_brain	0.7494300483860526
SRP012682	breast	RPKM_quantile	5	0.16988502358490565	SRP012682_breast	0.6691512932288528
SRP012682	cervix_uteri	RPKM_quantile	5	0.13640095513258418	SRP012682_cervix_uteri	0.3524463642977145
SRP012682	colon	RPKM_quantile	5	0.13048028528492714	SRP012682_colon	0.2884244590936162
SRP012682	esophagus	RPKM_quantile	5	0.12735267431310052	SRP012682_esophagus	0.2534218730598358
SRP012682	fallopian_tube	RPKM_quantile	5	0.1367442887795027	SRP012682_fallopian_tube	0.35607319670050686
SRP012682	heart	RPKM_quantile	5	0.19225870489441693	SRP012682_heart	0.8476415381350226
SRP012682	kidney	RPKM_quantile	5	0.2055927234458393	SRP012682_kidney	0.9443818216412995
SRP012682	liver	RPKM_quantile	5	0.23247067822539522	SRP012682_liver	1.1216413766193152
SRP012682	lung	RPKM_quantile	5	0.18767581475128645	SRP012682_lung	0.8128353637264218
SRP012682	muscle	RPKM_quantile	5	0.23725330730860986	SRP012682_muscle	1.1510208161282542
SRP012682	nerve	RPKM_quantile	5	0.19000399596928316	SRP012682_nerve	0.8306223777465626
SRP012682	ovary	RPKM_quantile	5	0.2316620733517066	SRP012682_ovary	1.1166144897314239
SRP012682	pancreas	RPKM_quantile	5	0.23431951396910966	SRP012682_pancreas	1.1330697234499894
SRP012682	pituitary	RPKM_quantile	5	0.19937440810082319	SRP012682_pituitary	0.9000728534246203
SRP012682	prostate	RPKM_quantile	5	0.18342186400348537	SRP012682_prostate	0.7797582369427092
SRP012682	salivary_gland	RPKM_quantile	5	0.15715650980476695	SRP012682_salivary_gland	0.556794650898939
SRP012682	skin	RPKM_quantile	5	0.14585665174288456	SRP012682_skin	0.4491437989399415
SRP012682	small_intestine	RPKM_quantile	5	0.14785167865059198	SRP012682_small_intestine	0.46874324093893144
SRP012682	spleen	RPKM_quantile	5	0.2617685087635284	SRP012682_spleen	1.2928841664243462
SRP012682	stomach	RPKM_quantile	5	0.14764353388938375	SRP012682_stomach	0.4667107920077574
SRP012682	testis	RPKM_quantile	5	0.18250800053336888	SRP012682_testis	0.7725523258372126
SRP012682	thyroid	RPKM_quantile	5	0.22259271307742357	SRP012682_thyroid	1.058998982149537
SRP012682	uterus	RPKM_quantile	5	0.20351910798384246	SRP012682_uterus	0.9297568700617559
SRP012682	vagina	RPKM_quantile	5	0.15108842785712312	SRP012682_vagina	0.49998578363356455
SRP012682	adipose_tissue	TPM_wTO	5	0.15463295107897412	SRP012682_adipose_tissue	0.5334403967009499
SRP012682	adrenal_gland	TPM_wTO	5	0.15550741341529356	SRP012682_adrenal_gland	0.5415759763524887
SRP012682	bladder	TPM_wTO	5	0.11527998727330575	SRP012682_bladder	0.10973469894247147
SRP012682	blood	TPM_wTO	5	0.148364644328779	SRP012682_blood	0.47373995261505003
SRP012682	blood_vessel	TPM_wTO	5	0.21500098270440252	SRP012682_blood_vessel	1.0089358715400654
SRP012682	bone_marrow	TPM_wTO	5	0.13776832151300236	SRP012682_bone_marrow	0.3668368100561543
SRP012682	brain	TPM_wTO	5	0.15915995581009973	SRP012682_brain	0.5750700211758637
SRP012682	breast	TPM_wTO	5	0.10874903075730163	SRP012682_breast	0.025595160362084358
SRP012682	cervix_uteri	TPM_wTO	5	0.11562966623624374	SRP012682_cervix_uteri	0.1141042043633398
SRP012682	colon	TPM_wTO	5	0.12946840747141403	SRP012682_colon	0.277192715925884
SRP012682	esophagus	TPM_wTO	5	0.10716804796332216	SRP012682_esophagus	0.004467449539734525
SRP012682	fallopian_tube	TPM_wTO	5	0.09897790950982586	SRP012682_fallopian_tube	-0.1102289056102836
SRP012682	heart	TPM_wTO	5	0.14822232162220778	SRP012682_heart	0.4723553450475639
SRP012682	kidney	TPM_wTO	5	0.17168784885710578	SRP012682_kidney	0.6843805543425182
SRP012682	liver	TPM_wTO	5	0.2068240254093092	SRP012682_liver	0.9529964015270844
SRP012682	lung	TPM_wTO	5	0.14164207883634858	SRP012682_lung	0.4068425405672858
SRP012682	muscle	TPM_wTO	5	0.20188863862939851	SRP012682_muscle	0.9181523422533096
SRP012682	nerve	TPM_wTO	5	0.1255795804067392	SRP012682_nerve	0.2331945146130493
SRP012682	ovary	TPM_wTO	5	0.16797523200786676	SRP012682_ovary	0.6528411405105433
SRP012682	pancreas	TPM_wTO	5	0.18755145797598627	SRP012682_pancreas	0.8118790957649216
SRP012682	pituitary	TPM_wTO	5	0.19414544616257626	SRP012682_pituitary	0.8617304856599395
SRP012682	prostate	TPM_wTO	5	0.1880434409045606	SRP012682_prostate	0.8156586025650093
SRP012682	salivary_gland	TPM_wTO	5	0.19626693273647403	SRP012682_salivary_gland	0.8774097440565861
SRP012682	skin	TPM_wTO	5	0.12913325471698114	SRP012682_skin	0.273453192495228
SRP012682	small_intestine	TPM_wTO	5	0.15737891164289	SRP012682_small_intestine	0.558834854071862
SRP012682	spleen	TPM_wTO	5	0.18831342101638893	SRP012682_spleen	0.8177284414583219
SRP012682	stomach	TPM_wTO	5	0.1767817911605066	SRP012682_stomach	0.7265622998099286
SRP012682	testis	TPM_wTO	5	0.10818895613306435	SRP012682_testis	0.01814585478187723
SRP012682	thyroid	TPM_wTO	5	0.15989908873181843	SRP012682_thyroid	0.5817543344810769
SRP012682	uterus	TPM_wTO	5	0.13610177927087222	SRP012682_uterus	0.3492785450359568
SRP012682	vagina	TPM_wTO	5	0.11050816128641267	SRP012682_vagina	0.048745537545386325
SRP012682	adipose_tissue	TPM_CLR	5	0.254874213836478	SRP012682_adipose_tissue	1.2543780378211757
SRP012682	adrenal_gland	TPM_CLR	5	0.22939203354297694	SRP012682_adrenal_gland	1.102407907077695
SRP012682	bladder	TPM_CLR	5	0.13401492721440908	SRP012682_bladder	0.3269863213964067
SRP012682	blood	TPM_CLR	5	0.22237414606376057	SRP012682_blood	1.0575816830154743
SRP012682	blood_vessel	TPM_CLR	5	0.2567527926405707	SRP012682_blood_vessel	1.2649725860761196
SRP012682	bone_marrow	TPM_CLR	5	0.1726281390970767	SRP012682_bone_marrow	0.692260266502072
SRP012682	brain	TPM_CLR	5	0.2601587377025807	SRP012682_brain	1.2839847801341513
SRP012682	breast	TPM_CLR	5	0.23081022329154532	SRP012682_breast	1.1112997443676063
SRP012682	cervix_uteri	TPM_CLR	5	0.13554757909614193	SRP012682_cervix_uteri	0.34339196420382223
SRP012682	colon	TPM_CLR	5	0.15461529770647384	SRP012682_colon	0.5332756848030568
SRP012682	esophagus	TPM_CLR	5	0.21309254639014502	SRP012682_esophagus	0.996072748606128
SRP012682	fallopian_tube	TPM_CLR	5	0.1761248628216071	SRP012682_fallopian_tube	0.7211912004512806
SRP012682	heart	TPM_CLR	5	0.22198214648001624	SRP012682_heart	1.0550362661430501
SRP012682	kidney	TPM_CLR	5	0.22754397475552224	SRP012682_kidney	1.0907380025958506
SRP012682	liver	TPM_CLR	5	0.21633835686879474	SRP012682_liver	1.0178820959181434
SRP012682	lung	TPM_CLR	5	0.24521019136826067	SRP012682_lung	1.1986115588144948
SRP012682	muscle	TPM_CLR	5	0.2373346345695077	SRP012682_muscle	1.1515152679538552
SRP012682	nerve	TPM_CLR	5	0.22674683806759277	SRP012682_nerve	1.085675050432154
SRP012682	ovary	TPM_CLR	5	0.22634785666997684	SRP012682_ovary	1.083134263090307
SRP012682	pancreas	TPM_CLR	5	0.2302844929245283	SRP012682_pancreas	1.1080098826739557
SRP012682	pituitary	TPM_CLR	5	0.2271839414844984	SRP012682_pituitary	1.088453479017474
SRP012682	prostate	TPM_CLR	5	0.22379568616215773	SRP012682_prostate	1.0667748450888745
SRP012682	salivary_gland	TPM_CLR	5	0.20236591673490537	SRP012682_salivary_gland	0.9215589436965591
SRP012682	skin	TPM_CLR	5	0.22203286670724284	SRP012682_skin	1.0553658668026569
SRP012682	small_intestine	TPM_CLR	5	0.16716996422127764	SRP012682_small_intestine	0.6459082762412542
SRP012682	spleen	TPM_CLR	5	0.27055167632347843	SRP012682_spleen	1.34049679779609
SRP012682	stomach	TPM_CLR	5	0.15763358778625955	SRP012682_stomach	0.5611675874699846
SRP012682	testis	TPM_CLR	5	0.1904459374782427	SRP012682_testis	0.8339741307845722
SRP012682	thyroid	TPM_CLR	5	0.25939840712998957	SRP012682_thyroid	1.279762238146297
SRP012682	uterus	TPM_CLR	5	0.22229848242202394	SRP012682_uterus	1.0570907170563855
SRP012682	vagina	TPM_CLR	5	0.16921203216826478	SRP012682_vagina	0.6634247754802929
SRP012682	adipose_tissue	TPM	5	0.21843212732857314	SRP012682_adipose_tissue	1.0317776832268575
SRP012682	adrenal_gland	TPM	5	0.2003068327532515	SRP012682_adrenal_gland	0.9068042519742644
SRP012682	bladder	TPM	5	0.13163395129043984	SRP012682_bladder	0.3011242574295444
SRP012682	blood	TPM	5	0.17600537703651234	SRP012682_blood	0.7202121220495028
SRP012682	blood_vessel	TPM	5	0.26024784943681384	SRP012682_blood_vessel	1.2844788594232945
SRP012682	bone_marrow	TPM	5	0.15389683370150758	SRP012682_bone_marrow	0.5265561673169842
SRP012682	brain	TPM	5	0.21181860447096199	SRP012682_brain	0.9874219274056263
SRP012682	breast	TPM	5	0.16224635101459595	SRP012682_breast	0.6027786493880878
SRP012682	cervix_uteri	TPM	5	0.13598887360920114	SRP012682_cervix_uteri	0.34808123490562953
SRP012682	colon	TPM	5	0.17082266025240536	SRP012682_colon	0.6770919840295824
SRP012682	esophagus	TPM	5	0.1463936839288104	SRP012682_esophagus	0.4544459283059157
SRP012682	fallopian_tube	TPM	5	0.1268992132301485	SRP012682_fallopian_tube	0.24827574214540257
SRP012682	heart	TPM	5	0.25652398385431335	SRP012682_heart	1.2636863353115109
SRP012682	kidney	TPM	5	0.2503672335835112	SRP012682_kidney	1.2286383817764048
SRP012682	liver	TPM	5	0.2709849948001783	SRP012682_liver	1.3428055853047283
SRP012682	lung	TPM	5	0.19999177270732776	SRP012682_lung	0.9045332689955946
SRP012682	muscle	TPM	5	0.2624525901387489	SRP012682_muscle	1.2966494531320658
SRP012682	nerve	TPM	5	0.18938462870001732	SRP012682_nerve	0.8259118575907597
SRP012682	ovary	TPM	5	0.21769265982007802	SRP012682_ovary	1.0268853810180967
SRP012682	pancreas	TPM	5	0.24396159507560553	SRP012682_pancreas	1.191246671298899
SRP012682	pituitary	TPM	5	0.23715571459553242	SRP012682_pituitary	1.1504272501602013
SRP012682	prostate	TPM	5	0.22844485723827015	SRP012682_prostate	1.096438582479035
SRP012682	salivary_gland	TPM	5	0.24833492453173303	SRP012682_salivary_gland	1.2168797864954009
SRP012682	skin	TPM	5	0.16816729150021512	SRP012682_skin	0.6544897466102816
SRP012682	small_intestine	TPM	5	0.21915434843568482	SRP012682_small_intestine	1.0365399225256606
SRP012682	spleen	TPM	5	0.24483484963922378	SRP012682_spleen	1.196401542543751
SRP012682	stomach	TPM	5	0.23320242465636473	SRP012682_stomach	1.1261754062187153
SRP012682	testis	TPM	5	0.15502294747577766	SRP012682_testis	0.5370744057267882
SRP012682	thyroid	TPM	5	0.22600739028116099	SRP012682_thyroid	1.0809625661030595
SRP012682	uterus	TPM	5	0.19300659821460076	SRP012682_uterus	0.8532427865775485
SRP012682	vagina	TPM	5	0.1493596919968326	SRP012682_vagina	0.4833834752038131
SRP012682	adipose_tissue	TPM_quantile_wTO	5	0.14651077211293992	SRP012682_adipose_tissue	0.4555993593862825
SRP012682	adrenal_gland	TPM_quantile_wTO	5	0.1371688077077479	SRP012682_adrenal_gland	0.36054506643409856
SRP012682	bladder	TPM_quantile_wTO	5	0.1172490966941703	SRP012682_bladder	0.134169425617674
SRP012682	blood	TPM_quantile_wTO	5	0.16541182873730043	SRP012682_blood	0.6306550241071727
SRP012682	blood_vessel	TPM_quantile_wTO	5	0.21675321071824957	SRP012682_blood_vessel	1.0206459815217854
SRP012682	bone_marrow	TPM_quantile_wTO	5	0.1421789081070886	SRP012682_bone_marrow	0.4123000781413724
SRP012682	brain	TPM_quantile_wTO	5	0.13135532190695665	SRP012682_brain	0.298067270539444
SRP012682	breast	TPM_quantile_wTO	5	0.11256712824838995	SRP012682_breast	0.07537821199810825
SRP012682	cervix_uteri	TPM_quantile_wTO	5	0.1134432418761456	SRP012682_cervix_uteri	0.08656328387299402
SRP012682	colon	TPM_quantile_wTO	5	0.10126696539337493	SRP012682_colon	-0.07724375749094928
SRP012682	esophagus	TPM_quantile_wTO	5	0.10172646156706014	SRP012682_esophagus	-0.07071237375854132
SRP012682	fallopian_tube	TPM_quantile_wTO	5	0.11614484948354166	SRP012682_fallopian_tube	0.12051779593352283
SRP012682	heart	TPM_quantile_wTO	5	0.1437825195774426	SRP012682_heart	0.42848090774715675
SRP012682	kidney	TPM_quantile_wTO	5	0.15275413084738193	SRP012682_kidney	0.5158040121815941
SRP012682	liver	TPM_quantile_wTO	5	0.1685164631890492	SRP012682_liver	0.6574821597427076
SRP012682	lung	TPM_quantile_wTO	5	0.1313613231552163	SRP012682_lung	0.29813318163619057
SRP012682	muscle	TPM_quantile_wTO	5	0.16925069594803588	SRP012682_muscle	0.6637543836701864
SRP012682	nerve	TPM_quantile_wTO	5	0.14219164197723375	SRP012682_nerve	0.41242928344281143
SRP012682	ovary	TPM_quantile_wTO	5	0.22488901220865704	SRP012682_ovary	1.0738057921793547
SRP012682	pancreas	TPM_quantile_wTO	5	0.18202389271571662	SRP012682_pancreas	0.7687204506498427
SRP012682	pituitary	TPM_quantile_wTO	5	0.1582648454682255	SRP012682_pituitary	0.5669334504413656
SRP012682	prostate	TPM_quantile_wTO	5	0.13344846103151162	SRP012682_prostate	0.32087528556312084
SRP012682	salivary_gland	TPM_quantile_wTO	5	0.11365982933990798	SRP012682_salivary_gland	0.08931507188669088
SRP012682	skin	TPM_quantile_wTO	5	0.11974127741540078	SRP012682_skin	0.16451318388032296
SRP012682	small_intestine	TPM_quantile_wTO	5	0.0992516328011611	SRP012682_small_intestine	-0.10624464089001066
SRP012682	spleen	TPM_quantile_wTO	5	0.21183797605672	SRP012682_spleen	0.9875538611085889
SRP012682	stomach	TPM_quantile_wTO	5	0.10907894211974949	SRP012682_stomach	0.029965231333047692
SRP012682	testis	TPM_quantile_wTO	5	0.13827321866080675	SRP012682_testis	0.37211437388320123
SRP012682	thyroid	TPM_quantile_wTO	5	0.16524528301886793	SRP012682_thyroid	0.6292017077027167
SRP012682	uterus	TPM_quantile_wTO	5	0.16146941489361702	SRP012682_uterus	0.5958535369340741
SRP012682	vagina	TPM_quantile_wTO	5	0.11366989443936497	SRP012682_vagina	0.08944282349647369
SRP012682	adipose_tissue	TPM_quantile_CLR	5	0.23999012724879332	SRP012682_adipose_tissue	1.1675676748293884
SRP012682	adrenal_gland	TPM_quantile_CLR	5	0.2167829395909307	SRP012682_adrenal_gland	1.0208438413644993
SRP012682	bladder	TPM_quantile_CLR	5	0.13896452540747842	SRP012682_bladder	0.3793092591656024
SRP012682	blood	TPM_quantile_CLR	5	0.2189098976654941	SRP012682_blood	1.0349298027606242
SRP012682	blood_vessel	TPM_quantile_CLR	5	0.2505552756915186	SRP012682_blood_vessel	1.229721533059969
SRP012682	bone_marrow	TPM_quantile_CLR	5	0.1688916701432346	SRP012682_bone_marrow	0.6606907927409277
SRP012682	brain	TPM_quantile_CLR	5	0.22023474272840649	SRP012682_brain	1.0436346941570618
SRP012682	breast	TPM_quantile_CLR	5	0.21481387047424783	SRP012682_breast	1.0076797683524237
SRP012682	cervix_uteri	TPM_quantile_CLR	5	0.14432582704122932	SRP012682_cervix_uteri	0.4339221101421507
