project	tissue	method	log2_auprc_over_prior	log2_p20r	auROC	data_transformation	sample_num	counts_sample_sums_variance	median_spearman
SRP008775	blood	CLR	0.1640855510025142	0.3564425355195238	0.5374734537568102	asinh	8	261404140479.98215	0.6231398170085601
SRP008976	blood	CLR	0.5106772361440289	0.7525550361708193	0.6100817202285675	asinh	25	165295164570298.94	0.9327145490131237
SRP009123	liver	CLR	0.7267458335746014	1.3155977331123132	0.6253414958671009	asinh	6	1013364811525.6	0.7128983161665476
SRP009251	skin	CLR	1.0078468566108898	1.5344556997205046	0.6804573745651403	asinh	10	40962393496477.57	0.8995155113865458
SRP009266	brain	CLR	0.09314950336771301	0.21120017174461336	0.5279739703607014	asinh	6	29527073434114.965	0.983143599558673
SRP009266	breast	CLR	0.20235071797527074	0.33575015461989693	0.5030934969858869	asinh	6	31946682361831.465	0.7796939645357992
SRP009266	lung	CLR	0.17701343126192015	0.26825941199129033	0.5577926323773141	asinh	6	16881127737733.367	0.9831996848654092
SRP009276	breast	CLR	0.49307683276720266	0.6737845842934403	0.6368510082035996	asinh	5	23280438322735.5	0.9696926661965488
SRP009276	skin	CLR	0.14084624602186918	0.2336856569891564	0.5511053417848366	asinh	5	55911792431362.2	0.9123487288582667
SRP009373	blood	CLR	0.2155467722482498	0.4495519399110054	0.5458164279905411	asinh	6	50658393832208	0.6480313180872258
SRP009408	lung	CLR	0.4704717102680301	0.8158476420490116	0.5911153091917107	asinh	48	20376162280082.125	0.6589494335693437
SRP009615	blood	CLR	0.19054771489105948	0.31447489023048353	0.5425674705325392	asinh	12	64889759283064.99	0.9402529660975534
SRP009840	bone	CLR	0.5915072302121425	1.0457559157623408	0.6307297813461794	asinh	11	42218737715533.016	0.7922230854876293
SRP009862	blood	CLR	0.3740479033481766	0.7100249922575199	0.5639402325796965	asinh	23	20507373972662.133	0.6276432289983679
SRP009862	liver	CLR	0.4219435648421415	0.7443752890174595	0.6004180983057772	asinh	9	22668369806519.36	0.7547160304065453
SRP009862	skin	CLR	1.162180815221458	2.382140577327291	0.6538963768916126	asinh	9	16531575712235.111	0.7725306474813661
SRP010041	lung	CLR	0.4407497395267573	0.8732070214912913	0.5937202727763626	asinh	6	2367267160787.8667	0.8746000133452073
SRP010181	intestine	CLR	-0.014553945347676886	-0.14195220948523243	0.498091989738203	asinh	26	1466198307.146154	0.7229301701491603
SRP010374	cervix	CLR	0.6317906505591651	0.8490594577621968	0.6468629593294501	asinh	5	7972338401457.8	0.9600840860221238
SRP010483	brain	CLR	0.38287681132529355	0.6354889022494347	0.5771556941675158	asinh	10	23001832322613.12	0.8728140234038662
SRP010644	blood	CLR	0.7193392015877428	1.3196273779960863	0.5918520420376794	asinh	17	33811300443513.492	0.9503595763773524
SRP010961	blood	CLR	0.5153290319026318	0.9292374037884403	0.5558984989865259	asinh	6	586358422904	0.9480269256105643
SRP011546	stem_cell	CLR	0.42338615713363204	0.567679548253692	0.6022331320310492	asinh	118	63939800934189.38	0.460679062893746
SRP011903	brain	CLR	0.21713607782115782	0.5179395344045121	0.5408161208402795	asinh	15	5785827686279.124	0.968544863780091
SRP011924	heart	CLR	0.49977513978173604	1.0181317831869792	0.5445274492391654	asinh	29	9375311834522.139	0.8840661402814393
SRP012015	heart	CLR	0.6145990585925516	1.1146397640403256	0.6025301820032922	asinh	6	27117672581885.867	0.9112895613955416
SRP012557	brain	CLR	0.13068558404458983	0.22173193744942446	0.5182353281306611	asinh	8	28560144236246.98	0.6246097037367953
