project	tissue	method	log2_auprc_over_prior	dataset	auROC	sample_num	median_spearman	counts_sample_sums_median	counts_sample_sums_variance
SRP012682	brain	RPKM	0.5443232404543757	SRP012682_brain	0.6011195370501881	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	RPKM	0.6776413240164519	SRP012682_breast	0.6259839623128585	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	RPKM	0.40605770503168215	SRP012682_cervix_uteri	0.586778852878254	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	RPKM	-0.04377578540502386	SRP012682_colon	0.5109167918620905	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	fallopian_tube	RPKM	2.0696515123508124	SRP012682_fallopian_tube	0.8248362278631696	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	RPKM	1.3674504465691293	SRP012682_heart	0.6312811977998187	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	RPKM	0.6392413444776657	SRP012682_kidney	0.6096086709836186	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	RPKM	1.1562149377993671	SRP012682_liver	0.670812835907725	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	RPKM	0.7031133617846421	SRP012682_lung	0.5960663746685988	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	RPKM	0.9451625304076366	SRP012682_muscle	0.6315768886085671	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	RPKM	0.23381209122755653	SRP012682_nerve	0.5378445084633867	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	RPKM	0.8284585332766783	SRP012682_ovary	0.6083619953568125	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	RPKM	0.3987022744075665	SRP012682_pancreas	0.5666644446466194	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	prostate	RPKM	0.46545133021101914	SRP012682_prostate	0.5483289983686888	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	skin	RPKM	1.1764604993029417	SRP012682_skin	0.6274127508084675	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	spleen	RPKM	1.1548905325596415	SRP012682_spleen	0.6604068221723125	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	testis	RPKM	0.7895679554134041	SRP012682_testis	0.6041293367234566	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	uterus	RPKM	0.7239186964862697	SRP012682_uterus	0.5965061439569972	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	adipose_tissue	RPKM_CLR	0.6839993412392261	SRP012682_adipose_tissue	0.6003187194361388	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	blood	RPKM_CLR	0.7044511923374036	SRP012682_blood	0.5899489956484061	595	0.8210499606496351	21664752	47563257529617
SRP012682	bone_marrow	RPKM_CLR	0.1430650457674344	SRP012682_bone_marrow	0.5425890260186712	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	RPKM_CLR	0.5005234015642139	SRP012682_brain	0.5952670783423208	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	RPKM_CLR	0.676602837814509	SRP012682_breast	0.6123913604607303	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	RPKM_CLR	0.4607779287643346	SRP012682_cervix_uteri	0.5890613348111131	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	RPKM_CLR	-0.06371838573265355	SRP012682_colon	0.5073077206308731	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	fallopian_tube	RPKM_CLR	1.6127093562917625	SRP012682_fallopian_tube	0.7700839437487588	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	RPKM_CLR	1.5934314895814832	SRP012682_heart	0.6569859989471567	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	RPKM_CLR	0.7686962142223335	SRP012682_kidney	0.6193192649356121	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	RPKM_CLR	1.3238436523925896	SRP012682_liver	0.6795499110683423	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	RPKM_CLR	0.643324126094433	SRP012682_lung	0.5967046093986177	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	RPKM_CLR	1.288331560868494	SRP012682_muscle	0.667852869952565	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	RPKM_CLR	0.25614377634757296	SRP012682_nerve	0.5388808803127709	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	RPKM_CLR	0.6798100628214365	SRP012682_ovary	0.6000187212835932	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	RPKM_CLR	1.2588421589587224	SRP012682_pancreas	0.6196662094037642	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	prostate	RPKM_CLR	0.5359443635402341	SRP012682_prostate	0.5588484773971274	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	skin	RPKM_CLR	1.051773945625048	SRP012682_skin	0.6334783946473017	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	spleen	RPKM_CLR	1.3968491179327163	SRP012682_spleen	0.6798269107228947	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	testis	RPKM_CLR	0.6762379916804745	SRP012682_testis	0.5972132971559923	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	uterus	RPKM_CLR	0.6531166905346786	SRP012682_uterus	0.5883283890872946	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	adipose_tissue	RPKM_quantile_wTO	1.131275829469861	SRP012682_adipose_tissue	0.5996652600676882	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	blood	RPKM_quantile_wTO	0.3498055054761324	SRP012682_blood	0.5635235878782048	595	0.8210499606496351	21664752	47563257529617
SRP012682	bone_marrow	RPKM_quantile_wTO	-0.0020340095307877395	SRP012682_bone_marrow	0.5413565415413508	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	RPKM_quantile_wTO	0.1864247838325114	SRP012682_brain	0.539133746503822	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	RPKM_quantile_wTO	0.06538563807439335	SRP012682_breast	0.5240212838412504	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	RPKM_quantile_wTO	0.10132758720134598	SRP012682_cervix_uteri	0.5464417003988338	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	RPKM_quantile_wTO	-0.10384448953922308	SRP012682_colon	0.49950103452833616	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	fallopian_tube	RPKM_quantile_wTO	2.6018678556812045	SRP012682_fallopian_tube	0.8273598264115307	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	RPKM_quantile_wTO	1.1915445441330357	SRP012682_heart	0.6186893679190035	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	RPKM_quantile_wTO	0.4071038754958923	SRP012682_kidney	0.5579301534694459	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	RPKM_quantile_wTO	0.8076025559081522	SRP012682_liver	0.6242068221505939	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	RPKM_quantile_wTO	0.3461609582019822	SRP012682_lung	0.5687703135231423	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	RPKM_quantile_wTO	1.0838958863417623	SRP012682_muscle	0.631754517814521	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	RPKM_quantile_wTO	0.1159740525892132	SRP012682_nerve	0.5258313160473982	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	RPKM_quantile_wTO	0.2488235738646776	SRP012682_ovary	0.54560382142121	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	RPKM_quantile_wTO	1.1020398297990897	SRP012682_pancreas	0.6180733430562242	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	prostate	RPKM_quantile_wTO	0.17089535843225143	SRP012682_prostate	0.49806929546418033	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	skin	RPKM_quantile_wTO	0.9152030282027686	SRP012682_skin	0.6095606093626316	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	spleen	RPKM_quantile_wTO	0.9744312698058043	SRP012682_spleen	0.649751278444672	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	testis	RPKM_quantile_wTO	0.5177159230905407	SRP012682_testis	0.5761279382858078	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	uterus	RPKM_quantile_wTO	0.2931845195148353	SRP012682_uterus	0.5288109966328456	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	adipose_tissue	RPKM_quantile	0.9983637017024326	SRP012682_adipose_tissue	0.5997781790880659	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	blood	RPKM_quantile	0.4564143094118529	SRP012682_blood	0.5702056767347976	595	0.8210499606496351	21664752	47563257529617
SRP012682	bone_marrow	RPKM_quantile	0.012585493148288926	SRP012682_bone_marrow	0.5445579348357299	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	RPKM_quantile	0.3831528450691777	SRP012682_brain	0.5548939738245977	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	RPKM_quantile	0.40431288089158063	SRP012682_breast	0.5552802601524824	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	RPKM_quantile	0.28485588442766363	SRP012682_cervix_uteri	0.5612559593250879	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	RPKM_quantile	-0.09083716435459617	SRP012682_colon	0.4981530261473921	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	fallopian_tube	RPKM_quantile	1.9719029779342092	SRP012682_fallopian_tube	0.8136070525280736	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	RPKM_quantile	1.5747716099246878	SRP012682_heart	0.6491877612052548	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	RPKM_quantile	0.5152744889721662	SRP012682_kidney	0.5640819546483229	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	RPKM_quantile	1.1186881999452032	SRP012682_liver	0.6441116679784571	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	RPKM_quantile	0.6617152522018589	SRP012682_lung	0.589475424314017	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	RPKM_quantile	1.2360707068998487	SRP012682_muscle	0.656433588333261	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	RPKM_quantile	0.1934624151440389	SRP012682_nerve	0.5308139849396305	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	RPKM_quantile	0.5182333342771597	SRP012682_ovary	0.5648003588513753	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	RPKM_quantile	1.2992056099335734	SRP012682_pancreas	0.648568345969025	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	prostate	RPKM_quantile	0.4497970164013218	SRP012682_prostate	0.5429452756273143	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	skin	RPKM_quantile	1.0879119328812132	SRP012682_skin	0.626455511492928	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	spleen	RPKM_quantile	1.2588683555346094	SRP012682_spleen	0.6736027166747043	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	testis	RPKM_quantile	0.6275919433396667	SRP012682_testis	0.5821298995239879	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	uterus	RPKM_quantile	0.5959142859175994	SRP012682_uterus	0.5699046261351555	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	adipose_tissue	RPKM_quantile_CLR	0.8760120398884043	SRP012682_adipose_tissue	0.6036166161392273	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	blood	RPKM_quantile_CLR	0.6463791665015003	SRP012682_blood	0.580300918788268	595	0.8210499606496351	21664752	47563257529617
SRP012682	bone_marrow	RPKM_quantile_CLR	0.08894718201344487	SRP012682_bone_marrow	0.548379565974642	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	RPKM_quantile_CLR	0.39059927696471197	SRP012682_brain	0.5567253563865329	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	RPKM_quantile_CLR	0.4452601281009312	SRP012682_breast	0.5565873599426148	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	RPKM_quantile_CLR	0.3450470964099618	SRP012682_cervix_uteri	0.5575661569220536	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	RPKM_quantile_CLR	-0.0893691394382753	SRP012682_colon	0.5005878107840296	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	fallopian_tube	RPKM_quantile_CLR	2.619426344794427	SRP012682_fallopian_tube	0.7810084875597134	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	RPKM_quantile_CLR	1.614422440412055	SRP012682_heart	0.6520859008322475	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	RPKM_quantile_CLR	0.5369058004806134	SRP012682_kidney	0.56660898756029	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	RPKM_quantile_CLR	1.137692624720527	SRP012682_liver	0.6445962081359262	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	RPKM_quantile_CLR	0.5487096620453271	SRP012682_lung	0.590164182889545	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	RPKM_quantile_CLR	1.2428682553518828	SRP012682_muscle	0.6592652437302284	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	RPKM_quantile_CLR	0.2423452704939342	SRP012682_nerve	0.5345313674697287	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	RPKM_quantile_CLR	0.5096437725003969	SRP012682_ovary	0.5636511885384508	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	RPKM_quantile_CLR	1.373978148964815	SRP012682_pancreas	0.644452149382694	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	prostate	RPKM_quantile_CLR	0.3797356583373194	SRP012682_prostate	0.5475118904102878	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	skin	RPKM_quantile_CLR	1.47435028885961	SRP012682_skin	0.6441574874935476	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	spleen	RPKM_quantile_CLR	1.3402905757861119	SRP012682_spleen	0.6742139305140569	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	testis	RPKM_quantile_CLR	0.7917028943925908	SRP012682_testis	0.5953651505972033	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	uterus	RPKM_quantile_CLR	0.5953320832297561	SRP012682_uterus	0.5718656444048236	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	adipose_tissue	TPM_wTO	-0.19564997207600177	SRP012682_adipose_tissue	0.4717994265977765	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	blood	TPM_wTO	-0.06381331855242381	SRP012682_blood	0.5005159512866904	595	0.8210499606496351	21664752	47563257529617
SRP012682	bone_marrow	TPM_wTO	0.14737695908553186	SRP012682_bone_marrow	0.5663364621209936	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	TPM_wTO	0.24575712484152576	SRP012682_brain	0.5612243003605215	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	TPM_wTO	0.5543663589347133	SRP012682_breast	0.6274765823819557	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	TPM_wTO	0.47348778665767954	SRP012682_cervix_uteri	0.6163332687380887	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	TPM_wTO	0.20759041556522728	SRP012682_colon	0.54921544663756094	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	fallopian_tube	TPM_wTO	2.5771324513280183	SRP012682_fallopian_tube	0.8426547288464548	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	TPM_wTO	-0.27138407194828285	SRP012682_heart	0.44156323262422426	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	TPM_wTO	0.12849972049764524	SRP012682_kidney	0.5284772160896871	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	TPM_wTO	0.5240426746639756	SRP012682_liver	0.5939175023250769	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	TPM_wTO	0.4072758245758596	SRP012682_lung	0.5933663491457821	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	TPM_wTO	0.06327518748690915	SRP012682_muscle	0.4874898629936517	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	TPM_wTO	0.16283921385338992	SRP012682_nerve	0.5362852539015464	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	TPM_wTO	0.7612382942680626	SRP012682_ovary	0.6170787626686334	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	TPM_wTO	-0.25393155277187573	SRP012682_pancreas	0.4336695288969814	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	prostate	TPM_wTO	0.5916784283410385	SRP012682_prostate	0.5949747395973191	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	skin	TPM_wTO	1.0310708331442526	SRP012682_skin	0.6401317457153155	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	spleen	TPM_wTO	-0.4982243300633737	SRP012682_spleen	0.38633529817416346	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	testis	TPM_wTO	0.6775365224905404	SRP012682_testis	0.6022294233586258	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	uterus	TPM_wTO	0.34601231819315076	SRP012682_uterus	0.5483795674808754	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	adipose_tissue	TPM	0.4027022647898179	SRP012682_adipose_tissue	0.5787707959377038	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	blood	TPM	0.23325737141608757	SRP012682_blood	0.5600493048680484	595	0.8210499606496351	21664752	47563257529617
SRP012682	bone_marrow	TPM	0.11836113486595926	SRP012682_bone_marrow	0.5676779264342926	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	TPM	0.4825677017447867	SRP012682_brain	0.5929321091219251	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	TPM	0.9311047789091553	SRP012682_breast	0.6739834333308394	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	TPM	0.5646498235148901	SRP012682_cervix_uteri	0.6200018700362762	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	TPM	0.2746675906756959	SRP012682_colon	0.5609729334444786	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	fallopian_tube	TPM	2.7448869386604344	SRP012682_fallopian_tube	0.8261176368058791	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	TPM	1.1471789306453466	SRP012682_heart	0.6268047331600677	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	TPM	0.5811885539482189	SRP012682_kidney	0.6067449426168707	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	TPM	1.0471211470863944	SRP012682_liver	0.6750933857535166	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	TPM	0.7589704549918226	SRP012682_lung	0.6164582352454211	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	TPM	0.8810150305060238	SRP012682_muscle	0.6231899530655234	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	TPM	0.2450015142769366	SRP012682_nerve	0.5480584542811329	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	TPM	0.9300049872890321	SRP012682_ovary	0.616309928879808	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	TPM	0.3744801215260736	SRP012682_pancreas	0.5633105874718147	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	prostate	TPM	0.8245861254221781	SRP012682_prostate	0.6138895001347429	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	skin	TPM	1.2422240136856246	SRP012682_skin	0.6565074816148702	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	spleen	TPM	0.3622917319024768	SRP012682_spleen	0.5912237474798019	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	testis	TPM	0.8125372877892317	SRP012682_testis	0.618509703076807	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	uterus	TPM	0.6214187923157809	SRP012682_uterus	0.5885624466492452	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	adipose_tissue	TPM_CLR	0.7725692498970806	SRP012682_adipose_tissue	0.6084690534395065	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	blood	TPM_CLR	0.6881217217715425	SRP012682_blood	0.5957350193934658	595	0.8210499606496351	21664752	47563257529617
SRP012682	bone_marrow	TPM_CLR	0.15169266833429135	SRP012682_bone_marrow	0.5604411269308365	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	TPM_CLR	0.5448840608276294	SRP012682_brain	0.5988499188025358	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	TPM_CLR	0.8991767336185538	SRP012682_breast	0.6580314920685062	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	TPM_CLR	0.49419822500237487	SRP012682_cervix_uteri	0.6123990939486248	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	TPM_CLR	0.06036139029940639	SRP012682_colon	0.5401474467023704	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	fallopian_tube	TPM_CLR	1.6299628075027666	SRP012682_fallopian_tube	0.7700900039473026	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	TPM_CLR	1.622756939867792	SRP012682_heart	0.6570611637107717	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	TPM_CLR	0.8030702586814447	SRP012682_kidney	0.628368323569422	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	TPM_CLR	1.4329963349807602	SRP012682_liver	0.69462618019421285	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	TPM_CLR	0.7165437241910572	SRP012682_lung	0.6101271458677004	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	TPM_CLR	1.251985476243766	SRP012682_muscle	0.6683680462182906	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	TPM_CLR	0.29481331542302813	SRP012682_nerve	0.5480276339567212	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	TPM_CLR	0.7397633878599393	SRP012682_ovary	0.605082417703283	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	TPM_CLR	1.1959304511736253	SRP012682_pancreas	0.6157158914907761	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	prostate	TPM_CLR	0.7567825063954142	SRP012682_prostate	0.6132742708663059	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	skin	TPM_CLR	1.5085712988749533	SRP012682_skin	0.6684956673948328	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	spleen	TPM_CLR	1.2024463903985472	SRP012682_spleen	0.662872838242972	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	testis	TPM_CLR	0.6955180556561837	SRP012682_testis	0.6081548345343357	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	uterus	TPM_CLR	0.5840719192820827	SRP012682_uterus	0.5804024379706689	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	adipose_tissue	TPM_quantile_wTO	1.051410269676998	SRP012682_adipose_tissue	0.601000888568187	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	blood	TPM_quantile_wTO	0.3778197578020956	SRP012682_blood	0.5648638798756203	595	0.8210499606496351	21664752	47563257529617
SRP012682	bone_marrow	TPM_quantile_wTO	-7.713980344245761e-4	SRP012682_bone_marrow	0.5417696187694077	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	TPM_quantile_wTO	0.1792740808522888	SRP012682_brain	0.5387705675530903	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	TPM_quantile_wTO	0.0567178129271901	SRP012682_breast	0.5242875741808533	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	TPM_quantile_wTO	0.09574182008945249	SRP012682_cervix_uteri	0.545975819405097	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	TPM_quantile_wTO	-0.10680820148778851	SRP012682_colon	0.4986612822864238	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	fallopian_tube	TPM_quantile_wTO	2.763297213260181	SRP012682_fallopian_tube	0.8263575467836262	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	TPM_quantile_wTO	1.186755019375442	SRP012682_heart	0.6193516194556565	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	TPM_quantile_wTO	0.3841475795048798	SRP012682_kidney	0.5575138047829569	36	0.7985829147013058	20364143.5	22272752539960.25
SRP012682	liver	TPM_quantile_wTO	0.8166234297221225	SRP012682_liver	0.6240283106126796	136	0.8611651199044741	18997677	43479116110667.48
SRP012682	lung	TPM_quantile_wTO	0.32151641292659294	SRP012682_lung	0.5662001200037992	374	0.8357935494798248	18762175	43149889822933.25
SRP012682	muscle	TPM_quantile_wTO	1.0762523182612769	SRP012682_muscle	0.6305527674610012	475	0.8758770579357273	21197643	41509031431766.15
SRP012682	nerve	TPM_quantile_wTO	0.11902241193598831	SRP012682_nerve	0.5269536520213514	335	0.8983040598566469	18058485	30490143371729.26
SRP012682	ovary	TPM_quantile_wTO	0.250027238390492	SRP012682_ovary	0.546209913439121	108	0.8929019389320334	17499807.5	16778882363032.21
SRP012682	pancreas	TPM_quantile_wTO	1.0490389769242714	SRP012682_pancreas	0.6185783009869503	197	0.9071555030828208	18877747	25331676437836.96
SRP012682	prostate	TPM_quantile_wTO	0.16624301561038798	SRP012682_prostate	0.49792763765076486	119	0.8348637170990683	17531341	19232108739791.59
SRP012682	skin	TPM_quantile_wTO	0.9269169338276848	SRP012682_skin	0.6096520584641105	972	0.8240569875401347	18298834	27032090903840.29
SRP012682	spleen	TPM_quantile_wTO	0.9899778423434434	SRP012682_spleen	0.6523404724838215	118	0.9159208419930962	17334780.5	14346446068866.951
SRP012682	testis	TPM_quantile_wTO	0.5179251723816445	SRP012682_testis	0.5763036577626082	203	0.8975121198521843	17713495	28511044450967.555
SRP012682	uterus	TPM_quantile_wTO	0.29205881325653027	SRP012682_uterus	0.5292538076026077	90	0.8770981722633059	18869898.5	15946606709973.91
SRP012682	adipose_tissue	TPM_quantile	1.0543934178979044	SRP012682_adipose_tissue	0.6025504165464035	620	0.8506274146438043	18923694	30066501410326.83
SRP012682	blood	TPM_quantile	0.47089736606401383	SRP012682_blood	0.5714544487946753	595	0.8210499606496351	21664752	47563257529617
SRP012682	bone_marrow	TPM_quantile	0.020800011317928496	SRP012682_bone_marrow	0.5453832756098791	102	0.9928019473064187	21093744.5	42049900457199.79
SRP012682	brain	TPM_quantile	0.38730950542963044	SRP012682_brain	0.5551066036793522	1409	0.7523762664025219	19802864	46066048954458.94
SRP012682	breast	TPM_quantile	0.4052699142284269	SRP012682_breast	0.5554501082468555	218	0.8302414835111974	18610044.5	18879247457177.68
SRP012682	cervix_uteri	TPM_quantile	0.27712430693192325	SRP012682_cervix_uteri	0.560920144279919	11	0.8542408684699819	16674331	5000055391623.473
SRP012682	colon	TPM_quantile	-0.09581566504714695	SRP012682_colon	0.4968090786613324	376	0.8005994571042859	18372514	19519544599157.188
SRP012682	fallopian_tube	TPM_quantile	2.5951050634669635	SRP012682_fallopian_tube	0.8120239983051292	7	0.8610602932806956	15715064	23996813030299.906
SRP012682	heart	TPM_quantile	1.5891357637291477	SRP012682_heart	0.6506738699739287	489	0.8295588197843352	20975683	39369470293725.52
SRP012682	kidney	TPM_quantile	0.4983212816052945	SRP012682_kidney	0.5636391805682486	36	0.7985829147013058	20364143.5	22272752539960.25
