project	tissue	method	recall	precision	dataset	positives	negatives	prior	log2_precision_over_prior
SRP032775	blood	TMM_CLR	5	0.03385542168674699	SRP032775_blood	5692	414703	0.013539647236527551	1.3221967376082195
SRP032789	breast	TMM_CLR	5	0.013683431952662722	SRP032789_breast	741	135945	0.005421184320266889	1.3357501546198969
SRP032798	brain	TMM_CLR	5	0.0163280662151994	SRP032798_brain	4089	443669	0.009132165142778018	0.8383250839681665
SRP032928	stem_cell	TMM_CLR	5	0.003161355589276682	SRP032928_stem_cell	638	132555	0.00479004151869843	-0.5994948421725856
SRP033078	breast	TMM_CLR	5	0.00610207100591716	SRP033078_breast	741	135945	0.005421184320266889	0.17069090834940062
SRP033095	lung	TMM_CLR	5	0.02480752780153978	SRP033095_lung	311	117840	0.0026322248647916648	3.236423324869285
SRP033135	muscle	TMM_CLR	5	0.025484975275770254	SRP033135_muscle	1657	264040	0.006236427208436678	2.030855289423375
SRP033266	blood	TMM_CLR	5	0.03927710843373494	SRP033266_blood	5692	414703	0.013539647236527551	1.536498571618371
SRP033266	bone	TMM_CLR	5	0.0011723329425556857	SRP033266_bone	142	86085	0.001646815962517541	-0.4902969844778691
SRP033267	stem_cell	TMM_CLR	5	0.009104704097116844	SRP033267_stem_cell	638	132555	0.00479004151869843	0.926573969495002
SRP033725	brain	TMM_CLR	5	0.04424379232505643	SRP033725_brain	4089	443669	0.009132165142778018	2.2764461963600513
SRP034009	cervix	TMM_CLR	5	0.010843660629170639	SRP034009_cervix	1847	210257	0.008707992305661374	0.3164398295149847
SRP034592	prostate	TMM_CLR	5	0.009535160905840286	SRP034592_prostate	140	84704	0.0016500872188958558	2.5307150009978696
SRP034606	stem_cell	TMM_CLR	5	0.005007587253414264	SRP034606_stem_cell	638	132555	0.00479004151869843	0.06407749324493701
SRP034698	skin	TMM_CLR	5	0.013344226579520698	SRP034698_skin	711	185757	0.0038129866786794516	1.8072222945923166
SRP034711	blood	TMM_CLR	5	0.01644578313253012	SRP034711_blood	5692	414703	0.013539647236527551	0.28052755830714593
SRP034732	blood	TMM_CLR	5	0.05759036144578313	SRP034732_blood	5692	414703	0.013539647236527551	2.088637225368042
SRP035312	blood	TMM_CLR	5	0.016265060240963854	SRP035312_blood	5692	414703	0.013539647236527551	0.26458601443812435
SRP035387	liver	TMM_CLR	5	0.014146959459459459	SRP035387_liver	1061	238312	0.00443241301232804	1.674327791489203
SRP035417	stem_cell	TMM_CLR	5	0.008851795649974709	SRP035417_stem_cell	638	132555	0.00479004151869843	0.8859319849976561
SRP035641	skin	TMM_CLR	5	0.007352941176470588	SRP035641_skin	711	185757	0.0038129866786794516	0.9473999526405769
SRP035862	brain	TMM_CLR	5	0.012979683972911963	SRP035862_brain	4089	443669	0.009132165142778018	0.5072264031892185
SRP035864	skin	TMM_CLR	5	0.026688453159041396	SRP035864_skin	711	185757	0.0038129866786794516	2.8072222945923166
SRP035988	skin	TMM_CLR	5	0.0332244008714597	SRP035988_skin	711	185757	0.0038129866786794516	3.1232497880399945
SRP036848	prostate	TMM_CLR	5	0.007151370679380214	SRP036848_prostate	140	84704	0.0016500872188958558	2.1156775017190257
SRP038863	bone	TMM_CLR	5	0.004689331770222743	SRP038863_bone	142	86085	0.001646815962517541	1.509703015522131
SRP039348	stem_cell	TMM_CLR	5	0.0070814365199797676	SRP039348_stem_cell	638	132555	0.00479004151869843	0.5640038901102938
SRP039359	breast	TMM_CLR	5	0.013313609467455622	SRP039359_breast	741	135945	0.005421184320266889	1.2962217904332596
SRP039694	liver	TMM_CLR	5	0.024070945945945946	SRP039694_liver	1061	238312	0.00443241301232804	2.441128615196172
SRP040328	blood	TMM_CLR	5	0.03228915662650603	SRP040328_blood	5692	414703	0.013539647236527551	1.253859607845066
SRP040622	brain	TMM_CLR	5	0.049435665914221216	SRP040622_brain	4089	443669	0.009132165142778018	2.4365234118460166
SRP041008	stem_cell	TMM_CLR	5	0.009484066767830045	SRP041008_stem_cell	638	132555	0.00479004151869843	0.9854676585485707
SRP041179	stem_cell	TMM_CLR	5	0.009610520991401113	SRP041179_stem_cell	638	132555	0.00479004151869843	1.0045764814962752
SRP041396	kidney	TMM_CLR	5	0.004227605118829982	SRP041396_kidney	767	220365	0.0034685165421558164	0.2855218623544881
SRP041494	stem_cell	TMM_CLR	5	0.005690440060698027	SRP041494_stem_cell	638	132555	0.00479004151869843	0.24850206438236425
SRP041988	blood	TMM_CLR	5	0.06144578313253012	SRP041988_blood	5692	414703	0.013539647236527551	2.1821238542461514
SRP042153	blood	TMM_CLR	5	0.12	SRP042153_blood	5692	414703	0.013539647236527551	3.1477723494553747
SRP042161	intestine	TMM_CLR	5	0.0033003300330033004	SRP042161_intestine	218	101876	0.0021352870883695418	0.628180248616173
SRP042620	breast	TMM_CLR	5	0.028106508875739646	SRP042620_breast	741	135945	0.005421184320266889	2.3742243024345324
SRP042623	blood	TMM_CLR	5	0.04228915662650602	SRP042623_blood	5692	414703	0.013539647236527551	1.643097637691854
SRP043108	muscle	TMM_CLR	5	0.022441993153290225	SRP043108_muscle	1657	264040	0.006236427208436678	1.8474091483274437
SRP043144	blood	TMM_CLR	5	0.02570281124497992	SRP043144_blood	5692	414703	0.013539647236527551	0.9247360115534997
SRP043221	muscle	TMM_CLR	5	0.020159756561430202	SRP043221_muscle	1657	264040	0.006236427208436678	1.6926865535288016
SRP043368	muscle	TMM_CLR	5	0.016356028908330163	SRP043368_muscle	1657	264040	0.006236427208436678	1.3910308536677003
SRP044668	brain	TMM_CLR	5	0.02528216704288939	SRP044668_brain	4089	443669	0.009132165142778018	1.4690912743024476
SRP044668	skin	TMM_CLR	5	0.020697167755991286	SRP044668_skin	711	185757	0.0038129866786794516	2.440439963920694
SRP000941	colon	UQ_wTO	5	0.0010714285714285715	SRP000941_colon	59	59499	9.906309815641895e-4	0.11311602708429327
SRP000941	heart	UQ_wTO	5	0.0064616755793226385	SRP000941_heart	529	164120	0.0032128953106304926	1.008034346555439
SRP000941	intestine	UQ_wTO	5	0.005807814149947202	SRP000941_intestine	218	101876	0.0021352870883695418	1.4435652352580362
SRP000941	lung	UQ_wTO	5	0.0033156498673740055	SRP000941_lung	311	117840	0.0026322248647916648	0.3330089258920678
SRP000941	muscle	UQ_wTO	5	0.011391375101708706	SRP000941_muscle	1657	264040	0.006236427208436678	0.8691502472685906
SRP000941	stem_cell	UQ_wTO	5	0.017517136329017517	SRP000941_stem_cell	638	132555	0.00479004151869843	1.8706568789460236
SRP001371	blood	UQ_wTO	5	0.014695695200395844	SRP001371_blood	5692	414703	0.013539647236527551	0.11820345804261122
SRP001371	brain	UQ_wTO	5	0.01214140501468263	SRP001371_brain	4089	443669	0.009132165142778018	0.4109065271788187
SRP001371	intestine	UQ_wTO	5	0.003006012024048096	SRP001371_intestine	218	101876	0.0021352870883695418	0.4934207274730195
SRP001371	kidney	UQ_wTO	5	0.0048209366391184574	SRP001371_kidney	767	220365	0.0034685165421558164	0.47499470357994816
SRP001371	muscle	UQ_wTO	5	0.004611837048424289	SRP001371_muscle	1657	264040	0.006236427208436678	-0.43537822041299123
SRP001558	liver	UQ_wTO	5	0.021795989537925022	SRP001558_liver	1061	238312	0.00443241301232804	2.29789848041928
SRP002079	brain	UQ_wTO	5	0.012340036563071298	SRP002079_brain	4089	443669	0.009132165142778018	0.43431781505813616
SRP002079	stem_cell	UQ_wTO	5	0.006933744221879815	SRP002079_stem_cell	638	132555	0.00479004151869843	0.5335964572250715
SRP002105	blood	UQ_wTO	5	0.07402852926709297	SRP002105_blood	5692	414703	0.013539647236527551	2.4508912154239124
SRP002272	liver	UQ_wTO	5	0.012713823393435044	SRP002272_liver	1061	238312	0.00443241301232804	1.5202337302230613
SRP002274	brain	UQ_wTO	5	0.01832625452257354	SRP002274_brain	4089	443669	0.009132165142778018	1.004883107248178
SRP002605	cervix	UQ_wTO	5	0.02501238236750867	SRP002605_cervix	1847	210257	0.008707992305661374	1.5222304393138777
SRP002628	prostate	UQ_wTO	5	0.0013954299668585382	SRP002628_prostate	140	84704	0.0016500872188958558	-0.2418325622609199
SRP003611	brain	UQ_wTO	5	0.025	SRP003611_brain	4089	443669	0.009132165142778018	1.4528992407998618
SRP003611	prostate	UQ_wTO	5	0.004807692307692308	SRP003611_prostate	140	84704	0.0016500872188958558	1.5428022832966009
SRP003726	breast	UQ_wTO	5	0.00945273631840796	SRP003726_breast	741	135945	0.005421184320266889	0.8021239526504258
SRP003754	blood	UQ_wTO	5	0.019695696816951366	SRP003754_blood	5692	414703	0.013539647236527551	0.5406903079089062
SRP003754	brain	UQ_wTO	5	0.014868309260832626	SRP003754_brain	4089	443669	0.009132165142778018	0.7032117475937465
SRP003754	skin	UQ_wTO	5	0.006226053639846743	SRP003754_skin	711	185757	0.0038129866786794516	0.7073965154621239
SRP003902	kidney	UQ_wTO	5	0.010818438381937912	SRP003902_kidney	767	220365	0.0034685165421558164	1.641101594044003
SRP004847	breast	UQ_wTO	5	0.005584905660377358	SRP004847_breast	741	135945	0.005421184320266889	0.04292485167679488
SRP005242	heart	UQ_wTO	5	0.0034634760705289673	SRP005242_heart	529	164120	0.0032128953106304926	0.10834673353099941
SRP005279	blood	UQ_wTO	5	0.031241761138940154	SRP005279_blood	5692	414703	0.013539647236527551	1.2062856311129646
SRP005279	bone	UQ_wTO	5	0.0031446540880503146	SRP005279_bone	142	86085	0.001646815962517541	0.933221991556066
SRP005281	stem_cell	UQ_wTO	5	0.011168384879725086	SRP005281_stem_cell	638	132555	0.00479004151869843	1.221310499014706
SRP006575	breast	UQ_wTO	5	0.012953367875647668	SRP006575_breast	741	135945	0.005421184320266889	1.2566472828924131
SRP006575	colon	UQ_wTO	5	5.707762557077625e-4	SRP006575_colon	59	59499	9.906309815641895e-4	-0.7954224214057076
SRP006575	kidney	UQ_wTO	5	0.0030316949931097842	SRP006575_kidney	767	220365	0.0034685165421558164	-0.19419414819902076
SRP006575	lung	UQ_wTO	5	0.0027444253859348197	SRP006575_lung	311	117840	0.0026322248647916648	0.060221376185510794
SRP006676	lung	UQ_wTO	5	0.01327433628318584	SRP006676_lung	311	117840	0.0026322248647916648	2.334285082579338
SRP006908	breast	UQ_wTO	5	0.01578137028483449	SRP006908_breast	741	135945	0.005421184320266889	1.541542514443334
SRP007359	brain	UQ_wTO	5	0.04875739644970414	SRP007359_brain	4089	443669	0.009132165142778018	2.4165922368135337
SRP007412	brain	UQ_wTO	5	0.007814917982048902	SRP007412_brain	4089	443669	0.009132165142778018	-0.2247262168263449
SRP007461	blood	UQ_wTO	5	0.016993865030674845	SRP007461_blood	5692	414703	0.013539647236527551	0.3278238605523289
SRP007461	brain	UQ_wTO	5	0.009015025041736227	SRP007461_brain	4089	443669	0.009132165142778018	-0.018625449825455512
SRP007461	breast	UQ_wTO	5	0.015267175572519083	SRP007461_breast	741	135945	0.005421184320266889	1.4937532237356812
SRP007461	liver	UQ_wTO	5	0.011405109489051095	SRP007461_liver	1061	238312	0.00443241301232804	1.3635160734745781
SRP007461	lung	UQ_wTO	5	0.0027272727272727275	SRP007461_lung	311	117840	0.0026322248647916648	0.051176236582504024
SRP007461	muscle	UQ_wTO	5	0.010118560915780866	SRP007461_muscle	1657	264040	0.006236427208436678	0.6982124571358711
SRP007461	skin	UQ_wTO	5	0.0058638443935926775	SRP007461_skin	711	185757	0.0038129866786794516	0.6209253290084018
SRP007461	stem_cell	UQ_wTO	5	0.004308023694130318	SRP007461_stem_cell	638	132555	0.00479004151869843	-0.1530119761535232
SRP007483	brain	UQ_wTO	5	0.02321305447023673	SRP007483_brain	4089	443669	0.009132165142778018	1.3459075168984895
SRP007584	colon	UQ_wTO	5	8.51063829787234e-4	SRP007584_colon	59	59499	9.906309815641895e-4	-0.21908040325689623
SRP007584	intestine	UQ_wTO	5	0.0015873015873015873	SRP007584_intestine	218	101876	0.0021352870883695418	-0.42785378629815474
SRP007605	heart	UQ_wTO	5	0.0015257320579778182	SRP007605_heart	529	164120	0.0032128953106304926	-1.0743723476531684
SRP007825	skin	UQ_wTO	5	0.00883489784649365	SRP007825_skin	711	185757	0.0038129866786794516	1.2122919629407485
SRP008218	breast	UQ_wTO	5	0.009403612967087355	SRP008218_breast	741	135945	0.005421184320266889	0.7946071025332576
SRP008225	stem_cell	UQ_wTO	5	0.006521739130434782	SRP008225_stem_cell	638	132555	0.00479004151869843	0.44521857355867844
SRP008331	breast	UQ_wTO	5	0.015555555555555555	SRP008331_breast	741	135945	0.005421184320266889	1.5207499561136983
SRP008746	breast	UQ_wTO	5	0.014448669201520912	SRP008746_breast	741	135945	0.005421184320266889	1.414256654537052
SRP008775	blood	UQ_wTO	5	0.02283580793609447	SRP008775_blood	5692	414703	0.013539647236527551	0.7541076822331396
SRP008976	blood	UQ_wTO	5	0.029262731188244236	SRP008976_blood	5692	414703	0.013539647236527551	1.111874276031897
SRP009123	liver	UQ_wTO	5	0.014423076923076924	SRP009123_liver	1061	238312	0.00443241301232804	1.7022147492404445
SRP009251	skin	UQ_wTO	5	0.01152073732718894	SRP009251_skin	711	185757	0.0038129866786794516	1.5952396563337994
SRP009266	brain	UQ_wTO	5	0.01035170865552507	SRP009266_brain	4089	443669	0.009132165142778018	0.18084006488337834
SRP009266	breast	UQ_wTO	5	0.002834008097165992	SRP009266_breast	741	135945	0.005421184320266889	-0.9357641791413045
SRP009266	lung	UQ_wTO	5	0.002551834130781499	SRP009266_lung	311	117840	0.0026322248647916648	-0.044748183416031775
SRP009276	breast	UQ_wTO	5	0.011532125205930808	SRP009276_breast	741	135945	0.005421184320266889	1.0889784410750534
SRP009276	skin	UQ_wTO	5	0.004528301886792453	SRP009276_skin	711	185757	0.0038129866786794516	0.2480486502741488
SRP009373	blood	UQ_wTO	5	0.017490729295426454	SRP009373_blood	5692	414703	0.013539647236527551	0.3694002940234854
SRP009408	lung	UQ_wTO	5	0.003218884120171674	SRP009408_lung	311	117840	0.0026322248647916648	0.2902779003402454
SRP009615	blood	UQ_wTO	5	0.016379363229249738	SRP009615_blood	5692	414703	0.013539647236527551	0.27468912000736634
SRP009840	bone	UQ_wTO	5	0.004801920768307323	SRP009840_bone	142	86085	0.001646815962517541	1.5439322614748734
SRP009862	blood	UQ_wTO	5	0.018497757847533634	SRP009862_blood	5692	414703	0.013539647236527551	0.4501602579470917
SRP009862	liver	UQ_wTO	5	0.006847319347319347	SRP009862_liver	1061	238312	0.00443241301232804	0.6274469808384721
SRP009862	skin	UQ_wTO	5	0.03184713375796178	SRP009862_skin	711	185757	0.0038129866786794516	3.0621701398866517
SRP010041	lung	UQ_wTO	5	0.006550218340611353	SRP010041_lung	311	117840	0.0026322248647916648	1.3152602568975817
SRP010181	intestine	UQ_wTO	5	0.0036319612590799033	SRP010181_intestine	218	101876	0.0021352870883695418	0.7663187613908349
SRP010374	cervix	UQ_wTO	5	0.012031337437045327	SRP010374_cervix	1847	210257	0.008707992305661374	0.46638498755416347
SRP010483	brain	UQ_wTO	5	0.008897213767267619	SRP010483_brain	4089	443669	0.009132165142778018	-0.03760333351133233
SRP010644	blood	UQ_wTO	5	0.01611453518233179	SRP010644_blood	5692	414703	0.013539647236527551	0.25117242373941995
SRP010961	blood	UQ_wTO	5	0.04520622780661022	SRP010961_blood	5692	414703	0.013539647236527551	1.7393313870116152
SRP011546	stem_cell	UQ_wTO	5	0.002992277992277992	SRP011546_stem_cell	638	132555	0.00479004151869843	-0.6787939484051434
SRP011903	brain	UQ_wTO	5	0.020181987867475503	SRP011903_brain	4089	443669	0.009132165142778018	1.1440394286474012
SRP011924	heart	UQ_wTO	5	0.022867737948084055	SRP011924_heart	529	164120	0.0032128953106304926	2.8313677852356323
SRP012015	heart	UQ_wTO	5	0.005482456140350877	SRP012015_heart	529	164120	0.0032128953106304926	0.7709483927592805
SRP012557	brain	UQ_wTO	5	0.01181592039800995	SRP012557_brain	4089	443669	0.009132165142778018	0.371703157951881
SRP012557	breast	UQ_wTO	5	0.010372931588046431	SRP012557_breast	741	135945	0.005421184320266889	0.9361437203754341
SRP012585	stem_cell	UQ_wTO	5	0.005157131345688961	SRP012585_stem_cell	638	132555	0.00479004151869843	0.1065306287641788
SRP012607	lung	UQ_wTO	5	0.002936857562408223	SRP012607_lung	311	117840	0.0026322248647916648	0.15799055626129846
SRP012656	lung	UQ_wTO	5	0.0036512027491408935	SRP012656_lung	311	117840	0.0026322248647916648	0.4720890426154252
SRP013021	prostate	UQ_wTO	5	0.0010567632850241545	SRP013021_prostate	140	84704	0.0016500872188958558	-0.6428900340040284
SRP013299	stem_cell	UQ_wTO	5	0.009203336209375898	SRP013299_stem_cell	638	132555	0.00479004151869843	0.9421187720542695
SRP013402	skin	UQ_wTO	5	0.004705882352941176	SRP013402_skin	711	185757	0.0038129866786794516	0.30354376286585216
SRP013456	kidney	UQ_wTO	5	0.004025423728813559	SRP013456_kidney	767	220365	0.0034685165421558164	0.21482188871247654
SRP013825	brain	UQ_wTO	5	0.018737434660233213	SRP013825_brain	4089	443669	0.009132165142778018	1.0368945932372353
SRP014146	skin	UQ_wTO	5	0.006172839506172839	SRP014146_skin	711	185757	0.0038129866786794516	0.6950127910062914
SRP014320	blood	UQ_wTO	5	0.014783047426841575	SRP014320_blood	5692	414703	0.013539647236527551	0.12675355085734016
SRP014320	breast	UQ_wTO	5	0.0044	SRP014320_breast	741	135945	0.005421184320266889	-0.3011045356390206
SRP014320	cervix	UQ_wTO	5	0.03784969829950631	SRP014320_cervix	1847	210257	0.008707992305661374	2.119869762632591
SRP014320	colon	UQ_wTO	5	0.0011928429423459245	SRP014320_colon	59	59499	9.906309815641895e-4	0.2679844542237327
SRP014320	liver	UQ_wTO	5	0.004664445502141837	SRP014320_liver	1061	238312	0.00443241301232804	0.07361326921518045
SRP014320	muscle	UQ_wTO	5	0.00870488322717622	SRP014320_muscle	1657	264040	0.006236427208436678	0.4811051857015862
SRP014320	skin	UQ_wTO	5	0.004764740917212627	SRP014320_skin	711	185757	0.0038129866786794516	0.3214762789538863
SRP014320	stem_cell	UQ_wTO	5	0.010157711841753542	SRP014320_stem_cell	638	132555	0.00479004151869843	1.0844653866746568
SRP014428	brain	UQ_wTO	5	0.03771849126034959	SRP014428_brain	4089	443669	0.009132165142778018	2.0462431152779987
SRP014428	colon	UQ_wTO	5	0.00510204081632653	SRP014428_colon	59	59499	9.906309815641895e-4	2.364654794080258
SRP014428	stem_cell	UQ_wTO	5	0.00457269000315358	SRP014428_stem_cell	638	132555	0.00479004151869843	-0.06699504319436937
SRP014620	stem_cell	UQ_wTO	5	0.012015503875968992	SRP014620_stem_cell	638	132555	0.00479004151869843	1.3267870838581564
SRP014675	brain	UQ_wTO	5	0.016278891192505567	SRP014675_brain	4089	443669	0.009132165142778018	0.8339735822763862
SRP015360	spinal_cord	UQ_wTO	5	0.002749770852428964	SRP015360_spinal_cord	316	128837	0.0024467104906583663	0.16846799580388191
SRP015439	blood	UQ_wTO	5	0.03717330626744481	SRP015439_blood	5692	414703	0.013539647236527551	1.4570768587933571
SRP015640	kidney	UQ_wTO	5	0.003525954946131244	SRP015640_kidney	767	220365	0.0034685165421558164	0.02369527519524346
SRP015640	spinal_cord	UQ_wTO	5	0.003418803418803419	SRP015640_spinal_cord	316	128837	0.0024467104906583663	0.48264806693556606
SRP015668	brain	UQ_wTO	5	0.015324757821184691	SRP015668_brain	4089	443669	0.009132165142778018	0.7468354209419938
SRP015670	spinal_cord	UQ_wTO	5	0.0018358248098610018	SRP015670_spinal_cord	316	128837	0.0024467104906583663	-0.41441501226217803
SRP016059	heart	UQ_wTO	5	0.0031128404669260703	SRP016059_heart	529	164120	0.0032128953106304926	-0.0456423320445804
SRP016140	stem_cell	UQ_wTO	5	0.010769230769230769	SRP016140_stem_cell	638	132555	0.00479004151869843	1.168805137923685
SRP016583	skin	UQ_wTO	5	0.007344632768361582	SRP016583_skin	711	185757	0.0038129866786794516	0.9457688670616488
SRP017138	blood	UQ_wTO	5	0.03185111166625031	SRP017138_blood	5692	414703	0.013539647236527551	1.2341535749802626
SRP017411	cervix	UQ_wTO	5	0.015785054575986567	SRP017411_cervix	1847	210257	0.008707992305661374	0.8581472108197173
SRP017575	breast	UQ_wTO	5	0.00962962962962963	SRP017575_breast	741	135945	0.005421184320266889	0.8288722514760304
SRP017631	lung	UQ_wTO	5	0.0032495667244367417	SRP017631_lung	311	117840	0.0026322248647916648	0.3039646312364055
SRP017933	brain	UQ_wTO	5	0.016411464468001572	SRP017933_brain	4089	443669	0.009132165142778018	0.8456751286065499
SRP017959	brain	UQ_wTO	5	0.012841466261965912	SRP017959_brain	4089	443669	0.009132165142778018	0.49178108732084125
SRP018254	blood	UQ_wTO	5	0.03824552019256486	SRP018254_blood	5692	414703	0.013539647236527551	1.4981006194291635
SRP018861	bone	UQ_wTO	5	0.0024390243902439024	SRP018861_bone	142	86085	0.001646815962517541	0.5666248473349752
SRP019241	stem_cell	UQ_wTO	5	0.012184508268059183	SRP019241_stem_cell	638	132555	0.00479004151869843	1.3469379631933887
SRP019762	brain	UQ_wTO	5	0.045882083046570314	SRP019762_brain	4089	443669	0.009132165142778018	2.328902037107951
SRP019936	breast	UQ_wTO	5	0.007954262987820034	SRP019936_breast	741	135945	0.005421184320266889	0.5531202026475012
SRP020492	blood	UQ_wTO	5	0.02227784730913642	SRP020492_blood	5692	414703	0.013539647236527551	0.7184196816600016
SRP021085	blood	UQ_wTO	5	0.03252585737615678	SRP021085_blood	5692	414703	0.013539647236527551	1.264396935378342
SRP021134	stem_cell	UQ_wTO	5	0.004319955406911929	SRP021134_stem_cell	638	132555	0.00479004151869843	-0.14902174075048832
SRP021193	heart	UQ_wTO	5	0.0029585798816568047	SRP021193_heart	529	164120	0.0032128953106304926	-0.11896912424552439
SRP021917	colon	UQ_wTO	5	0.0026785714285714286	SRP021917_colon	59	59499	9.906309815641895e-4	1.4350441219716557
SRP021924	brain	UQ_wTO	5	0.013815173275054637	SRP021924_brain	4089	443669	0.009132165142778018	0.597224802995538
SRP022028	brain	UQ_wTO	5	0.012197982641332395	SRP022028_brain	4089	443669	0.009132165142778018	0.41761371386437973
SRP022054	colon	UQ_wTO	5	0.0017094017094017094	SRP022054_colon	59	59499	9.906309815641895e-4	0.787071823724699
SRP022054	liver	UQ_wTO	5	0.006239242685025817	SRP022054_liver	1061	238312	0.00443241301232804	0.4932786083834235
SRP022133	blood	UQ_wTO	5	0.026441864750322463	SRP022133_blood	5692	414703	0.013539647236527551	0.9656337718422336
SRP023262	breast	UQ_wTO	5	0.01220414201183432	SRP023262_breast	741	135945	0.005421184320266889	1.1706909083494006
SRP023550	stem_cell	UQ_wTO	5	0.008463008463008462	SRP023550_stem_cell	638	132555	0.00479004151869843	0.8211324484602134
SRP024674	prostate	UQ_wTO	5	0.0026041666666666665	SRP024674_prostate	140	84704	0.0016500872188958558	0.6582795007165366
SRP026013	breast	UQ_wTO	5	0.04041204437400951	SRP026013_breast	741	135945	0.005421184320266889	2.898105372262078
SRP026042	skin	UQ_wTO	5	0.007017543859649123	SRP026042_skin	711	185757	0.0038129866786794516	0.8800446848388123
SRP026048	brain	UQ_wTO	5	0.020928636779505946	SRP026048_brain	4089	443669	0.009132165142778018	1.1964494882993617
SRP026126	brain	UQ_wTO	5	0.011996816010916534	SRP026126_brain	4089	443669	0.009132165142778018	0.3936227071817619
SRP026126	intestine	UQ_wTO	5	0.0011012003083360864	SRP026126_intestine	218	101876	0.0021352870883695418	-0.9553531335721831
SRP026208	heart	UQ_wTO	5	0.018156424581005588	SRP026208_heart	529	164120	0.0032128953106304926	2.4985342529134957
SRP026387	prostate	UQ_wTO	5	0.004263093788063338	SRP026387_prostate	140	84704	0.0016500872188958558	1.369358511717492
SRP027258	prostate	UQ_wTO	5	0.0032245062474808546	SRP027258_prostate	140	84704	0.0016500872188958558	0.966535981545262
SRP027358	blood	UQ_wTO	5	0.01367756110958528	SRP027358_blood	5692	414703	0.013539647236527551	0.014620850245146614
SRP028180	lung	UQ_wTO	5	0.004299226139294927	SRP028180_lung	311	117840	0.0026322248647916648	0.7077942576875136
SRP028282	prostate	UQ_wTO	5	0.002574002574002574	SRP028282_prostate	140	84704	0.0016500872188958558	0.6414712130299826
SRP028336	brain	UQ_wTO	5	0.01528350909368791	SRP028336_brain	4089	443669	0.009132165142778018	0.7429469701000421
SRP028336	kidney	UQ_wTO	5	0.00629822075263738	SRP028336_kidney	767	220365	0.0034685165421558164	0.8606255596767114
SRP028336	muscle	UQ_wTO	5	0.0256	SRP028336_muscle	1657	264040	0.006236427208436678	2.037352146034199
SRP028554	blood	UQ_wTO	5	0.02311497782326851	SRP028554_blood	5692	414703	0.013539647236527551	0.7716378271732731
SRP028554	bone	UQ_wTO	5	0.0021712158808933004	SRP028554_bone	142	86085	0.001646815962517541	0.39882384037005786
SRP028594	blood	UQ_wTO	5	0.014200298953662182	SRP028594_blood	5692	414703	0.013539647236527551	0.0687311513110676
SRP028594	bone	UQ_wTO	5	0.0013852813852813853	SRP028594_bone	142	86085	0.001646815962517541	-0.24950028435036103
SRP028705	brain	UQ_wTO	5	0.05822151466909256	SRP028705_brain	4089	443669	0.009132165142778018	2.672523518474577
SRP028738	brain	UQ_wTO	5	0.04167706513601198	SRP028738_brain	4089	443669	0.009132165142778018	2.190224833730478
SRP028912	cervix	UQ_wTO	5	0.0218351324828263	SRP028912_cervix	1847	210257	0.008707992305661374	1.32623924669414
SRP029262	blood	UQ_wTO	5	0.01765375854214123	SRP029262_blood	5692	414703	0.013539647236527551	0.3827852193604598
SRP029281	blood	UQ_wTO	5	0.019116465863453815	SRP029281_blood	5692	414703	0.013539647236527551	0.4976256799740808
SRP029592	heart	UQ_wTO	5	0.00975609756097561	SRP029592_heart	529	164120	0.0032128953106304926	1.602430212531214
SRP029888	stem_cell	UQ_wTO	5	0.00912106135986733	SRP029888_stem_cell	638	132555	0.00479004151869843	0.92916355051911
SRP029889	blood	UQ_wTO	5	0.012976480129764802	SRP029889_blood	5692	414703	0.013539647236527551	-0.06129104589389608
SRP029889	brain	UQ_wTO	5	0.009609467455621301	SRP029889_brain	4089	443669	0.009132165142778018	0.07349953192812886
SRP029899	blood	UQ_wTO	5	0.04306549257017061	SRP029899_blood	5692	414703	0.013539647236527551	1.6693421812074454
SRP029990	blood	UQ_wTO	5	0.02163174927610288	SRP029990_blood	5692	414703	0.013539647236527551	0.6759601839331487
SRP030401	breast	UQ_wTO	5	0.009965122072745391	SRP030401_breast	741	135945	0.005421184320266889	0.8782794187978766
SRP030628	brain	UQ_wTO	5	0.016053309101923367	SRP030628_brain	4089	443669	0.009132165142778018	0.8138418596377096
SRP031476	breast	UQ_wTO	5	0.0050147871930050145	SRP031476_breast	741	135945	0.005421184320266889	-0.11241957931131653
SRP032165	brain	UQ_wTO	5	0.013777986535149523	SRP032165_brain	4089	443669	0.009132165142778018	0.5933362191510712
SRP032363	muscle	UQ_wTO	5	0.012766848053578903	SRP032363_muscle	1657	264040	0.006236427208436678	1.033610724690202
SRP032539	brain	UQ_wTO	5	0.012292074363992172	SRP032539_brain	4089	443669	0.009132165142778018	0.4286995459285313
SRP032743	stem_cell	UQ_wTO	5	0.006584362139917695	SRP032743_stem_cell	638	132555	0.00479004151869843	0.4590055252887543
SRP032775	blood	UQ_wTO	5	0.021401560865717276	SRP032775_blood	5692	414703	0.013539647236527551	0.6605258683097693
SRP032789	breast	UQ_wTO	5	0.013323464100666173	SRP032789_breast	741	135945	0.005421184320266889	1.2972892673897591
SRP032798	brain	UQ_wTO	5	0.014936924386657379	SRP032798_brain	4089	443669	0.009132165142778018	0.7098542639922897
SRP032928	stem_cell	UQ_wTO	5	0.012578616352201259	SRP032928_stem_cell	638	132555	0.00479004151869843	1.3928631684975425
